gene_a,gene_b,weight
ACTN1,DST,0.1382218450307846
CLDN7,DEFB1,0.13818944990634918
TACSTD2,SOX9,0.13811123371124268
SLPI,MAL2,0.13790255784988403
KRT7,TFAP2C,0.13766033947467804
PDZK1IP1,SMIM22,0.13764286041259766
CCDC80,AEBP1,0.13729625940322876
SAA1,MT1X,0.13726980984210968
ZNF331,NR4A3,0.13684073090553284
ADD3,CASK,0.1364169716835022
HELZ,ATXN1,0.13640086352825165
KRT7,MGST1,0.13625667989253998
CRIP2,SLC9A3R2,0.13619709014892578
KRT16,CLDN7,0.13616730272769928
BRAF,MARF1,0.13613878190517426
ACSL5,PREX1,0.13598299026489258
KIDINS220,UHRF2,0.1357722282409668
DPP8,ATAD2B,0.13564281165599823
ATF7IP,MARF1,0.13541270792484283
CLDN7,AZGP1,0.13531528413295746
BGN,CRISPLD2,0.13521234691143036
NUP210,MPZL3,0.13520598411560059
LAMA4,PLPP3,0.1349390149116516
KRT8,SOX9,0.1348564773797989
WFDC2,MAL2,0.1347799152135849
ARID5B,AHI1,0.13470785319805145
POLK,WDFY1,0.13470780849456787
ELF3,SOX9,0.1346132606267929
S100A14,SDC4,0.13425453007221222
CCDC80,PRRX1,0.1341433823108673
CLDN7,MMP7,0.134011372923851
TACSTD2,CLDN7,0.13395704329013824
CLDN7,SMIM22,0.13367901742458344
ELF3,LCN2,0.13349145650863647
CREBRF,BTBD7,0.13287213444709778
KRT16,ATP1B1,0.1327132284641266
SFN,KRT23,0.13267827033996582
TOR1AIP1,HOTAIRM1,0.13267405331134796
MMP7,CHI3L1,0.13247306644916534
WFDC2,KRT15,0.13233721256256104
IGFBP7,DPYSL3,0.13229456543922424
SAA2,KRT7,0.13226360082626343
KRT23,MMP7,0.1319381594657898
TACSTD2,KRT18,0.13182049989700317
SFN,LAMB3,0.13132545351982117
KRT8,SDC4,0.13117995858192444
KRT16,MGST1,0.13113577663898468
INO80D,UHRF2,0.1310659795999527
ITGA5,SH2B3,0.13055811822414398
HELZ,LENG8,0.1305561512708664
C1R,PRRX1,0.13043589890003204
KRT8,CLDN4,0.1302269697189331
DPYSL3,IL1R1,0.13014531135559082
IGFBP7,TCF4,0.13001905381679535
CRYAB,TPM2,0.13001418113708496
KRT18,CLDN3,0.13001328706741333
MPZL3,GATA3,0.1299772411584854
PIK3R1,DST,0.12978829443454742
KRT14,TACSTD2,0.12962792813777924
ZC3H4,POLK,0.12962742149829865
SLPI,KRT18,0.12959502637386322
CPNE8,FAM126A,0.1293048858642578
SFN,MGST1,0.12922056019306183
ZNF263,ZMYM5,0.1289902776479721
COL4A2,ADAMTS1,0.1289510577917099
FAM241A,RPGR,0.12874023616313934
FXYD3,MGST1,0.12860366702079773
RPRD2,ZMYM5,0.12852045893669128
FOS,EGR1,0.12850408256053925
S100A14,TFAP2C,0.12801145017147064
HSP90AA1,DNAJB1,0.12766629457473755
DNAJB14,NPHP3,0.12758101522922516
ATF7IP,VPS13C,0.1275061070919037
TTC14,NR2C2,0.12743258476257324
HELZ,LNPEP,0.12703566253185272
S100A14,MIA,0.12696796655654907
CTSS,LY96,0.12661023437976837
CALD1,C9ORF3,0.12645727396011353
POLK,MARF1,0.12643097341060638
SAA1,MGST1,0.12610644102096558
SAA2,KRT23,0.12603724002838135
SAA2,MMP7,0.1258157342672348
BRAF,ARHGAP26,0.1257300227880478
S100A8,PDZK1IP1,0.12564612925052643
KIDINS220,BRAF,0.12558142840862274
ZNF493,USP42,0.12556245923042297
AL121944.1,GATA3,0.1255338191986084
ACTA2,TPM2,0.125468909740448
SFN,MT1X,0.12542319297790527
MEX3C,SMARCA2,0.1254064291715622
DPP8,POLK,0.1253724992275238
KRT17,KRT23,0.12532822787761688
S100A9,WFDC2,0.12526445090770721
MEX3C,RBM15,0.12520267069339752
S100A9,CLDN7,0.12519890069961548
S100A9,DEFB1,0.1250249147415161
CD74,HLA-DMA,0.12498676031827927
MAST4,CDC42EP3,0.12473931163549423
ITGB6,SDC4,0.12427739053964615
CLDN7,KRT81,0.12399809807538986
ID3,ITPRIP,0.12395056337118149
SERPINB9,SLC2A3,0.12379612028598785
CDH13,JAG1,0.12373416125774384
CLDN4,MAL2,0.12361985445022583
MAST4,CRIM1,0.12354934215545654
SFN,TFAP2C,0.1234714612364769
PTPRE,SWAP70,0.12338091433048248
CLDN7,SOX9,0.12332449853420258
TINAGL1,PDLIM1,0.12328942865133286
KRT23,SOX9,0.12319863587617874
KRT23,LCN2,0.12319736927747726
CCDC80,TIMP2,0.12316567450761795
KIDINS220,DPP8,0.12299396097660065
CALD1,TPM2,0.1227085217833519
CITED2,NUDT4,0.12268255650997162
KRT8,STC2,0.12249874323606491
MT-ND1,MT-ND2,0.12249460816383362
