gene_a,gene_b,weight
SIN3A,TRPM7,0.5171453356742859
SELENOI,ZNF468,0.5166501998901367
NFATC3,HOOK2,0.516620934009552
FBXO30,PDP1,0.5164503455162048
USP7,PPRC1,0.5164086818695068
SMC4,WHAMM,0.5163527131080627
USP7,MIR4458HG,0.516270637512207
HSPD1,PGRMC1,0.5162308812141418
S1PR3,VASN,0.5161539316177368
SLC25A25,CSKMT,0.5159643888473511
OXSR1,SNRNP200,0.5159555077552795
NUP153,ZFC3H1,0.5156621932983398
LARP7,VPS53,0.5154712796211243
CEP135,ALAS1,0.5152871012687683
SLC20A1,ZFC3H1,0.5151616930961609
UBR5,SERTAD2,0.5151607394218445
PUM2,WDR26,0.5151442289352417
EFCAB2,INAFM1,0.5151347517967224
RANBP2,ATF1,0.5150890350341797
PIP5K1A,SNIP1,0.5149319767951965
NOC3L,RGMB,0.5146718621253967
CCDC66,SNRNP200,0.5144755840301514
NBL1,TP53BP2,0.5144051909446716
OLFM1,TCF4,0.5143076181411743
CEP89,DDX19A,0.5142971277236938
CWC22,GPATCH2L,0.5142872929573059
BAG3,IGFBP4,0.5142762064933777
ADNP2,ZBED5,0.5139495730400085
PXDC1,EMP2,0.5139166712760925
FAM122A,CDR2,0.51378333568573
TERF1,USP7,0.5137377381324768
EMCN,RHOJ,0.5136123895645142
LINC02001,PHACTR4,0.5135620832443237
SACS,OSTM1,0.5135098695755005
EFCAB2,TNS1,0.5133156180381775
CHORDC1,USP1,0.5128965973854065
GPATCH2L,GABPB1-AS1,0.5128558278083801
KRT7,TACSTD2,0.5127145648002625
PKNOX1,TFRC,0.5124602913856506
RNF217,TCF7L1,0.5121341347694397
RBM15,ATG14,0.5115227699279785
EFHD1,ZNF703,0.511471688747406
GTF2B,NAF1,0.51142817735672
SIN3A,MYADM,0.5113767981529236
SELENOI,SNIP1,0.5113298296928406
B3GALNT2,BCL6,0.5113014578819275
NXF1,MYADM,0.5112094879150391
RBM15,TAF5,0.5110645294189453
CPE,GJC1,0.5109394788742065
EMCN,PLEKHG1,0.5109174251556396
ZNF7,PISD,0.5106387734413147
NUP153,PPTC7,0.5104222893714905
HSPB11,ZBTB43,0.5103052258491516
ASAP2,WLS,0.510253369808197
TOB2,PPTC7,0.5098798274993896
ADAM17,MYADM,0.5098754167556763
INAFM1,CDADC1,0.509870707988739
CCP110,TRPM7,0.509860634803772
FEM1C,ZBTB20,0.5097182989120483
ADAM17,ZCCHC8,0.5096227526664734
TACC1,PFKFB3,0.50946444272995
NFAT5,RNF168,0.5094172954559326
FBXO30,ZBED5,0.5093733668327332
EGFL7,EMCN,0.5093604922294617
NFAT5,IER5,0.509344756603241
DNM3OS,ARHGAP6,0.509114682674408
MORC3,INO80D,0.5090964436531067
ODR4,DCLRE1C,0.5088222026824951
HCG18,DHX33,0.5087597966194153
RHOJ,PLEKHG1,0.5087425112724304
CALCRL,CLEC14A,0.508734405040741
USP7,SPTY2D1,0.50867760181427
NUP88,SART3,0.508650004863739
RBFOX2,SGMS2,0.5084656476974487
ZNF143,NXF1,0.5081735849380493
HAUS8,GPR161,0.5077642202377319
PPRC1,MIR4458HG,0.5077244639396667
FBXO21,ZBTB43,0.5075820088386536
RLIM,ERVK3-1,0.5074959397315979
PPTC7,WDR26,0.5071199536323547
TMEM217,RXRA,0.5070333480834961
KRT5,KRT14,0.5069705247879028
ADNP2,RRAGB,0.5069139003753662
SGTA,BAG5,0.506859540939331
AMFR,CLCF1,0.5068110823631287
ZBTB7A,FBXL3,0.5067766904830933
HNRNPLL,GCLC,0.5066941976547241
CHORDC1,PGRMC1,0.5066536068916321
ZNF638,RNPC3,0.5064780712127686
SPART,WRN,0.5064027905464172
PDE12,NECAP1,0.5063484311103821
EMP2,MMP14,0.5060805678367615
RLIM,PIP5K1A,0.506054699420929
NFX1,ZNF292,0.5058965086936951
GABPB1-AS1,HCG18,0.5058690309524536
EGFL7,F2RL3,0.5057976245880127
ASXL1,HEXIM1,0.5056725144386292
FAM198B,DLC1,0.5054237246513367
EID2,MKLN1,0.5053330063819885
PPARG,HMOX1,0.5052152276039124
SLC41A1,TSHZ2,0.5051806569099426
ORC4,NME7,0.5050120949745178
CHORDC1,REV1,0.5047875642776489
AMFR,ORC4,0.504544198513031
OXSR1,FTX,0.5044726133346558
RFX8,RCN3,0.5042955875396729
KIN,RPAP3,0.5038771033287048
PTEN,OGT,0.5038692951202393
AC097376.2,ZNF292,0.5038487911224365
LAMB3,KRT8,0.5038329362869263
TIPARP,ZCCHC8,0.5036787986755371
Z97200.1,LRP1,0.5035825371742249
NFIA,BDH2,0.5033151507377625
ORC4,ZNF771,0.5032961964607239
CCDC66,HSPB11,0.5031521320343018
ZFC3H1,THUMPD1,0.5031006336212158
SPART,FBXO30,0.503069281578064
CHORDC1,REL,0.5030472874641418
KIN,ZNF143,0.5029696822166443
IAH1,THUMPD1,0.5027546882629395
UBR5,RNF24,0.5026737451553345
ETFDH,DYRK2,0.5025609135627747
PHKG1,BCL9,0.5024939179420471
DCLRE1C,RNF24,0.5024182796478271
VAMP4,ZMYM2,0.5023634433746338
TBC1D15,PFKFB3,0.5023470520973206
MITD1,ERICH1,0.5023055076599121
ANKRD54,CBLL1,0.5021167993545532
HSPB11,RCHY1,0.5018675327301025
CCP110,SNIP1,0.5017281770706177
AP006623.1,FZD8,0.5017244815826416
SLK,TIPARP,0.5016412138938904
CYBRD1,PLTP,0.5015137195587158
VPS53,HCG18,0.501500129699707
SH3RF1,LPCAT2,0.5014533996582031
REL,INO80D,0.5014193654060364
LHFPL6,DYRK3,0.5013853311538696
WDR26,YY1AP1,0.50114905834198
WDR55,TTN-AS1,0.5010745525360107
TMEM217,CAMK1,0.5008844137191772
HEATR1,SUV39H2,0.5008034706115723
LACTB2,PPP1R12C,0.5007802844047546
DNAJA4,BAIAP2,0.5004963874816895
CHORDC1,CEBPD,0.5003040432929993
FBXO30,RBFOX2,0.5002259612083435
BAIAP2,ZSWIM6,0.5002200603485107
ECSCR,PLEKHG1,0.5001330375671387
IER5,CLU,0.5000648498535156
TINAGL1,CAV2,0.5000481605529785
NUP153,ASXL1,0.49998030066490173
SGTA,KAT8,0.4999096393585205
GYG1,ISCA1,0.49962130188941956
VPS53,SNRNP200,0.4988735616207123
ADNP,BAG5,0.49880459904670715
RCHY1,SPRTN,0.49872395396232605
ZBTB21,EID2,0.4986448585987091
CNRIP1,HMOX1,0.4984900951385498
USP1,ZC3H14,0.49842703342437744
TSC22D2,HIVEP1,0.4983965754508972
EPM2AIP1,OGT,0.4982289671897888
SLF1,NAAA,0.4979903995990753
TFAP2A,C6orf132,0.49788498878479004
SIN3A,TAPT1,0.4975062310695648
CCNT2,NKIRAS1,0.4974389970302582
AC245297.3,ATG2A,0.49731650948524475
EEA1,STK3,0.49696147441864014
CBX1,OFD1,0.4969581067562103
NFAT5,ARID2,0.49683478474617004
ZNF574,ZNF584,0.4964212477207184
RCL1,TWISTNB,0.4962453842163086
C3orf58,CLDN11,0.49607908725738525
PKNOX1,KAT8,0.4960539638996124
SLK,PIP5K1A,0.49592506885528564
TMEM263,CAMK2D,0.49558472633361816
FBXO30,ZSWIM6,0.4955367147922516
KRT19,ALDH1A3,0.49550703167915344
ZRANB1,FBXL3,0.4953843951225281
TULP3,PDS5B,0.4953076243400574
RICTOR,MTF2,0.49527645111083984
ATG14,GAN,0.4951532185077667
RHOJ,KDR,0.4951327443122864
TRAPPC6B,KLHL28,0.4949069023132324
DNMT1,VPS53,0.49488672614097595
ECI2,ARID2,0.4946277141571045
MYCT1,F2RL3,0.49459901452064514
ZBTB8A,ZDHHC14,0.49452143907546997
FBXO30,SACS,0.49443596601486206
BAG3,KCNQ1OT1,0.4944310784339905
NFIA,HES1,0.49436819553375244
TSC22D2,CAMK2D,0.4943654537200928
CHORDC1,CDC27,0.49434590339660645
MSRB3,NNMT,0.4943099021911621
ZFC3H1,BAG5,0.494167685508728
BRD1,TAF1B,0.49396848678588867
TSC22D2,WDR47,0.49394896626472473
SIN3A,MXRA7,0.493676096200943
SEMA4C,PDGFA,0.493667870759964
RC3H1,KIAA0930,0.4936029314994812
EMCN,PTPRB,0.4935581386089325
TUT7,EP300,0.49351030588150024
UPF3B,RCHY1,0.49346670508384705
EMCN,CD36,0.49346214532852173
RCN3,ADAMTS12,0.49284791946411133
OTUD7B,DOT1L,0.4927405118942261
MT-CO1,MT-ND4,0.492734432220459
ZBTB7A,THUMPD1,0.4925856590270996
ADH5,MID1IP1,0.4923466145992279
TCF7L1,SGMS2,0.4922918975353241
MLF1,RGMB,0.4922046661376953
TMEM251,AFMID,0.4920642375946045
TTBK2,NR1D2,0.491883784532547
PCF11,TIPARP,0.491857647895813
B3GALNT2,LRRC8A,0.49182698130607605
CDK13,EP300,0.49178382754325867
TOB2,DENND4A,0.4917118549346924
USP7,KAT8,0.49160832166671753
