gene,weighted_degree,degree
ZBTB10,0.8168891072273254,2
NR2F2,0.8138235211372375,2
GNPTAB,0.8120577037334442,2
IFI16,0.8103083968162537,2
ZBTB1,0.8069045543670654,2
PPM1B,0.8064340949058533,2
SMIM4,0.8042156100273132,2
FADS3,0.8037604093551636,2
NUMBL,0.8033662736415863,2
RBM48,0.803104966878891,2
RASSF8-AS1,0.8004396855831146,2
DDX39B,0.7948037683963776,2
NFATC1,0.7936279475688934,2
MEIS3,0.6476426720619202,1
MLLT11,0.6406804323196411,1
GIMAP7,0.6214637756347656,1
ALKBH1,0.602851927280426,1
SLC38A6,0.602851927280426,1
HAS1,0.6008903384208679,1
TMEM184C,0.6005252599716187,1
ZNF383,0.6005252599716187,1
PLIN3,0.5905183553695679,1
CCND2,0.5852396488189697,1
C8orf88,0.5852396488189697,1
PI4K2A,0.5820304751396179,1
LIPT1,0.5772102475166321,1
AC010618.3,0.5750150084495544,1
HOXA5,0.5702964663505554,1
CALD1,0.5702964663505554,1
IRF7,0.5695750117301941,1
ISG15,0.5695750117301941,1
NR4A3,0.5687193870544434,1
CDKN2C,0.5687193870544434,1
LHFPL2,0.5672361850738525,1
ID4,0.563481867313385,1
SH3PXD2A,0.563481867313385,1
PTBP2,0.5602747797966003,1
SRL,0.5577134490013123,1
MT-CO2,0.5563391447067261,1
IGF2R,0.5550177693367004,1
RAE1,0.5550177693367004,1
GPSM2,0.5538564920425415,1
NR2F1,0.55381840467453,1
DMAC2,0.5512245297431946,1
PHYH,0.5443556308746338,1
AC020765.2,0.5443556308746338,1
CRNKL1,0.5440453290939331,1
RPA3,0.5430446267127991,1
IL4R,0.5375684499740601,1
FOXJ2,0.5371468663215637,1
METTL6,0.5371468663215637,1
C3,0.5331423878669739,1
COL12A1,0.5324528813362122,1
INHBA,0.5322350859642029,1
ADRA2A,0.5306406617164612,1
C1orf109,0.5289172530174255,1
DDX31,0.5282010436058044,1
AC092279.1,0.5275071859359741,1
MT1G,0.5273699164390564,1
MFSD2A,0.526409387588501,1
MICAL2,0.526409387588501,1
S1PR1,0.5236877799034119,1
SOX7,0.5236877799034119,1
ZNF844,0.5203372240066528,1
KDM4C,0.5191583037376404,1
ZNF468,0.5166501998901367,1
OLFM1,0.5143076181411743,1
EFHD1,0.511471688747406,1
GJC1,0.5109394788742065,1
ARHGAP6,0.509114682674408,1
DHX33,0.5087597966194153,1
RXRA,0.5070333480834961,1
GCLC,0.5066941976547241,1
FAM198B,0.5054237246513367,1
RFX8,0.5042955875396729,1
DYRK2,0.5025609135627747,1
AP006623.1,0.5017244815826416,1
PLTP,0.5015137195587158,1
LPCAT2,0.5014533996582031,1
SUV39H2,0.5008034706115723,1
CAV2,0.5000481605529785,1
TINAGL1,0.5000481605529785,1
GYG1,0.49962130188941956,1
TFAP2A,0.49788498878479004,1
C6orf132,0.49788498878479004,1
ATG2A,0.49731650948524475,1
AC245297.3,0.49731650948524475,1
ZDHHC14,0.49452143907546997,1
NNMT,0.4943099021911621,1
AFMID,0.4920642375946045,1
PRKAG2-AS1,0.4906976819038391,1
ABTB2,0.4906579852104187,1
AEBP1,0.4903780221939087,1
SGCE,0.4903780221939087,1
PRKAB1,0.4901094436645508,1
GPR4,0.4899711012840271,1
ACVRL1,0.489895761013031,1
CASP9,0.4882178008556366,1
AKR1C1,0.48753809928894043,1
AKR1C2,0.48753809928894043,1
RPRD1B,0.4873676300048828,1
