gene_a,gene_b,weight
NIFK-AS1,FAM160B1,0.5154827237129211
ZNF138,ZNF587,0.5153350234031677
SPEN,GAK,0.5148174166679382
ZNF493,STIM1,0.5147238373756409
AGGF1,AC093673.1,0.5147048234939575
CCNE2,FANCA,0.5145776867866516
OPA1,POM121,0.5137092471122742
PODXL,RAMP2,0.5136655569076538
ARRDC3,CHFR,0.5135279297828674
AL450998.2,ZNF160,0.5133659243583679
CLDN3,SMIM22,0.5132972598075867
C2orf49,MGRN1,0.5131470561027527
MICU2,WDR11,0.5130072832107544
TRIM41,ZBTB24,0.5126700401306152
RICTOR,ITFG2,0.5123459696769714
CLDN4,PDZK1IP1,0.5120025277137756
TRIM13,NAB1,0.5118551850318909
SYNC,DNAJC9,0.511738121509552
PGGT1B,C15orf40,0.5114827156066895
POM121,GALK2,0.5113153457641602
MRPL10,ORC5,0.51116943359375
NIPBL,NUP98,0.5106992125511169
CENPT,ANAPC7,0.5105588436126709
HELZ,KIDINS220,0.5104848742485046
NUDCD3,ERV3-1,0.510470449924469
CCNT1,MYSM1,0.5093598365783691
ITGB6,CXADR,0.5093095898628235
PPIC,FKBP9,0.5090453028678894
ZFYVE27,NCOA2,0.5089797377586365
IL1B,FCN1,0.5089602470397949
SAA1,S100A14,0.5082870125770569
RPRD2,DDX23,0.5081434845924377
TACSTD2,S100A14,0.5078822374343872
TUBGCP5,RNF219,0.5077823400497437
TRIM13,RPRD2,0.5075551271438599
HSPA1A,HSPA1B,0.5074996948242188
MKLN1,ELF2,0.5073974132537842
ZNF263,LTV1,0.5073379278182983
CYP20A1,ESCO1,0.5070155262947083
ZFYVE27,COG4,0.5070092678070068
PACS1,ABTB1,0.506912350654602
CLOCK,ZNF91,0.5066392421722412
POLR2B,KDM4C,0.5065845847129822
EED,LYRM7,0.5060665607452393
NIPBL,CCDC174,0.5059489011764526
ARHGAP29,PTPRK,0.50586998462677
ASB3,ORC5,0.5058016777038574
CALD1,CNN3,0.5056831240653992
MKLN1,APC,0.5053775906562805
ZNF226,ANAPC7,0.5048268437385559
CCDC174,ETFRF1,0.504661500453949
NIPBL,ATXN2L,0.5046400427818298
ST7L,SEC22A,0.5045830607414246
LAMC1,MYO1B,0.5044122338294983
ARHGAP29,VWA1,0.5042769312858582
DDX23,ELAC2,0.5041083693504333
MRPL10,NBPF19,0.5040847659111023
PALLD,C1S,0.5038845539093018
AKAP10,C19orf25,0.5038236379623413
C15orf40,INPP5K,0.503680408000946
KANSL3,MGA,0.5033172965049744
FBXO38,PWWP2A,0.5027332901954651
TRIM13,BTBD10,0.502669095993042
RPRD2,ATXN2L,0.5024564266204834
ETFRF1,TRPM7,0.5024102330207825
AURKB,CDKN3,0.502394437789917
OTUD4,ZSWIM8,0.5023736953735352
SAA1,WFDC2,0.5023458003997803
RPAP2,OTULIN,0.5022038817405701
ZNF263,RPAP2,0.5020923614501953
PCID2,ACYP1,0.5019458532333374
PPP2R5A,NCOA2,0.5019238591194153
IKBKE,ABCB10,0.501920759677887
ZNF335,BCAS3,0.5011521577835083
ZNF493,MYSM1,0.5011431574821472
CDKN3,ZWINT,0.5011113286018372
PPP2R5A,COQ5,0.501003086566925
MKLN1,AHR,0.5005112290382385
GALK2,POLM,0.5003907680511475
FYB1,HCST,0.5000661015510559
PPP2R5A,COG4,0.49997320771217346
ELF2,ESRRA,0.4997008442878723
TRMT13,ZNF562,0.49964195489883423
MRPL10,PACS1,0.49953776597976685
CD74,HLA-DPA1,0.49862053990364075
ZNF277,TBC1D17,0.4972827434539795
ZNF160,CNOT3,0.496893972158432
INPP5K,DDX23,0.49681609869003296
MID1IP1,TOB1,0.496343731880188
MAP4K4,MPRIP,0.4963192045688629
USP42,R3HDM2,0.49601292610168457
KRT14,SFN,0.49587884545326233
CEP350,CSGALNACT2,0.4958411753177643
C15orf40,TBC1D17,0.4957851767539978
ATAD2,CCNE2,0.4957408010959625
RPRD2,ETFRF1,0.49551835656166077
RICTOR,CNST,0.4953339397907257
