condition,gene,weighted_degree,degree
Triple_negative_tumor,CSNK1G2,2.302949875593185,6
Triple_negative_tumor,CYLD,2.29929718375206,5
Triple_negative_tumor,AURKA,2.2989445626735687,5
Triple_negative_tumor,MYCBP2,2.294801414012909,6
Triple_negative_tumor,ZNF800,2.2922788858413696,5
Triple_negative_tumor,CHEK1,2.2885018587112427,5
Triple_negative_tumor,ZNF136,2.28685861825943,6
Triple_negative_tumor,UNC5B,2.2861972749233246,5
Triple_negative_tumor,TAB3,2.267711967229843,5
Triple_negative_tumor,APP,2.265596628189087,6
Triple_negative_tumor,FANCA,2.252267301082611,5
Triple_negative_tumor,CDKN3,2.237381219863892,4
Triple_negative_tumor,BOD1L1,2.2346342504024506,6
Triple_negative_tumor,TULP4,2.23366841673851,5
Triple_negative_tumor,ATAD2,2.232304722070694,5
Triple_negative_tumor,HLA-DPA1,2.206088960170746,5
Triple_negative_tumor,WDR11,2.195671111345291,5
Triple_negative_tumor,WDR74,2.1952522695064545,6
Triple_negative_tumor,SOX9,2.194122701883316,5
Triple_negative_tumor,CENPF,2.186928004026413,5
Triple_negative_tumor,ZNF562,2.182433903217316,5
Triple_negative_tumor,MT-CO1,2.173257827758789,4
Triple_negative_tumor,MAPK9,2.1611306369304657,4
Triple_negative_tumor,DNAJC9,2.160539895296097,5
Triple_negative_tumor,TUT7,2.158901691436768,5
Triple_negative_tumor,NKAPD1,2.1490837931633,5
Triple_negative_tumor,HLA-DRA,2.148117423057556,5
Triple_negative_tumor,BNIP1,2.145627588033676,4
Triple_negative_tumor,ST7L,2.1342714428901672,5
Triple_negative_tumor,PLEKHM2,2.134013235569,5
Triple_negative_tumor,GCLM,2.133588522672653,5
Triple_negative_tumor,SART3,2.126534789800644,5
Triple_negative_tumor,FBLN1,2.1194130182266235,5
Triple_negative_tumor,FAM53C,2.105925530195236,5
Triple_negative_tumor,BICC1,2.1027199625968933,5
Triple_negative_tumor,ZNF688,2.0953259468078613,5
Triple_negative_tumor,FLVCR1,2.0944647192955017,5
Triple_negative_tumor,DMKN,2.0909537076950078,5
Triple_negative_tumor,RBM41,2.090666562318802,5
Triple_negative_tumor,EHD2,2.0894186198711395,4
Triple_negative_tumor,BCLAF1,2.0873241126537323,5
Triple_negative_tumor,CCNK,2.0772164463996887,5
Triple_negative_tumor,CDK6,2.0726515650749207,5
Triple_negative_tumor,ZNF224,2.07261934876442,5
Triple_negative_tumor,C1QC,2.067078649997711,5
Triple_negative_tumor,CDK1,2.065626949071884,4
Triple_negative_tumor,CDKN2AIP,2.054593414068222,5
Triple_negative_tumor,MAU2,2.052257180213928,5
Triple_negative_tumor,C1R,2.0383899807929997,5
Triple_negative_tumor,MAP4K4,2.0319633781909943,5
Triple_negative_tumor,STK40,2.031166523694992,5
Triple_negative_tumor,TTF1,2.029738485813141,5
Triple_negative_tumor,PRH1,2.02967369556427,5
Triple_negative_tumor,GPS2,2.0250890254974365,5
Triple_negative_tumor,ACYP1,2.024165779352188,5
Triple_negative_tumor,CRTC3,2.022440552711487,5
Triple_negative_tumor,CRIP2,2.0208228826522827,5
Triple_negative_tumor,CREBRF,2.0122594833374023,5
Triple_negative_tumor,ARHGAP29,2.006114184856415,4
Triple_negative_tumor,CEP290,2.0051436722278595,5
Triple_negative_tumor,TRMO,1.997168064117432,5
Triple_negative_tumor,KLHL36,1.994365513324737,5
Triple_negative_tumor,MSH3,1.987192928791046,5
Triple_negative_tumor,TRPM7,1.9853874742984767,5
Triple_negative_tumor,UGGT1,1.983143299818039,5
Triple_negative_tumor,DHX38,1.9696323573589325,5
Triple_negative_tumor,INTS4,1.954191118478775,5
Triple_negative_tumor,MPRIP,1.9289829432964325,5
Triple_negative_tumor,EIF3J-DT,1.9270146489143367,5
Triple_negative_tumor,ANKRD36C,1.924794226884842,5
Triple_negative_tumor,RAP1GDS1,1.924099862575531,5
Triple_negative_tumor,RABL2B,1.922507405281067,5
Triple_negative_tumor,RLF,1.9222625494003296,5
Triple_negative_tumor,CDCA8,1.8927536308765407,4
Triple_negative_tumor,MYO19,1.891894668340683,5
Triple_negative_tumor,TTC39C,1.891278982162476,4
Triple_negative_tumor,FERMT3,1.8748529255390167,4
Triple_negative_tumor,MIA3,1.862334668636322,4
Triple_negative_tumor,ARID4A,1.848693609237671,4
Triple_negative_tumor,AHI1,1.844250589609146,5
Triple_negative_tumor,UBR3,1.8442408442497251,4
Triple_negative_tumor,DDI2,1.8220914602279663,4
Triple_negative_tumor,TRMT13,1.820463627576828,4
Triple_negative_tumor,IPO8,1.8180713057518003,4
Triple_negative_tumor,CAVIN1,1.8112282752990725,4
Triple_negative_tumor,NPAT,1.7986438274383545,3
Triple_negative_tumor,ZWINT,1.7921072244644165,4
Triple_negative_tumor,CNST,1.7854621708393097,4
Triple_negative_tumor,CDH11,1.7795767784118652,4
Triple_negative_tumor,CD48,1.7645497024059296,3
Triple_negative_tumor,POLR2B,1.7638941407203674,4
Triple_negative_tumor,SHPRH,1.763638436794281,4
Triple_negative_tumor,BDP1,1.762580931186676,4
Triple_negative_tumor,RABGAP1L,1.7595695853233335,4
Triple_negative_tumor,TTC14,1.7585730254650116,4
Triple_negative_tumor,UACA,1.751635879278183,4
Triple_negative_tumor,LIPT1,1.748729795217514,4
Triple_negative_tumor,SUGP1,1.745287150144577,4
Triple_negative_tumor,CLASP1,1.739438623189926,4
Triple_negative_tumor,MCM3,1.738546997308731,4
Triple_negative_tumor,UBR1,1.7365000247955322,4
Triple_negative_tumor,HDAC10,1.734839349985123,4
Triple_negative_tumor,SUMF2,1.7273558974266052,4
Triple_negative_tumor,BTN2A1,1.7243888676166534,4
Triple_negative_tumor,EED,1.7184272408485413,3
Triple_negative_tumor,ACOT7,1.7060279548168182,3
Triple_negative_tumor,THOC1,1.7035517990589142,4
Triple_negative_tumor,HIPK1,1.7007544040679932,4
Triple_negative_tumor,CCNA2,1.698508471250534,4
Triple_negative_tumor,NEU1,1.695551574230194,4
Triple_negative_tumor,MNDA,1.6905435919761658,4
Triple_negative_tumor,VPS37B,1.6850589215755465,4
Triple_negative_tumor,OGG1,1.683294713497162,4
Triple_negative_tumor,TAB2,1.6830868422985077,4
Triple_negative_tumor,MGA,1.6720277965068815,4
Triple_negative_tumor,EXOC1,1.6718059480190277,4
Triple_negative_tumor,JAG1,1.6674602925777435,4
Triple_negative_tumor,SAMSN1,1.6618748903274536,4
Triple_negative_tumor,ZNF430,1.6545515060424805,4
Triple_negative_tumor,CDIP1,1.6476596593856812,4
Triple_negative_tumor,KAT6B,1.6471258401870728,3
Triple_negative_tumor,CD84,1.6465246677398682,4
Triple_negative_tumor,KIAA0355,1.644953370094299,4
Triple_negative_tumor,PIK3R4,1.6364687383174896,3
Triple_negative_tumor,LRIF1,1.6360947489738464,4
Triple_negative_tumor,CENPC,1.6295358836650848,4
Triple_negative_tumor,TRIM56,1.6293684542179108,4
Triple_negative_tumor,PIK3IP1,1.628252774477005,4
Triple_negative_tumor,ZNF44,1.6257658302783966,4
Triple_negative_tumor,SIRT1,1.624474823474884,4
Triple_negative_tumor,LYRM7,1.6240965723991394,3
Triple_negative_tumor,CRAMP1,1.622932255268097,4
Triple_negative_tumor,MTA2,1.6222741603851318,4
Triple_negative_tumor,NELFCD,1.6187007129192352,4
Triple_negative_tumor,AC004951.1,1.6176133155822754,4
Triple_negative_tumor,GFM1,1.6145703196525574,4
Triple_negative_tumor,EML4,1.6137683987617493,4
Triple_negative_tumor,GNB5,1.6102791726589205,4
Triple_negative_tumor,SMG6,1.6097747385501862,4
Triple_negative_tumor,MYO1B,1.6067658364772797,4
Triple_negative_tumor,MARCH1,1.6012877523899078,3
Triple_negative_tumor,CD59,1.5996659398078918,4
Triple_negative_tumor,VPS13A,1.5995488166809082,4
Triple_negative_tumor,PCNX2,1.5983608067035675,4
Triple_negative_tumor,CSRP2,1.595618188381195,4
Triple_negative_tumor,FYB1,1.5943073332309723,4
Triple_negative_tumor,ORC4,1.5904263854026794,4
Triple_negative_tumor,AGL,1.587751030921936,4
Triple_negative_tumor,ATXN1,1.583234876394272,4
Triple_negative_tumor,CMPK2,1.5800175964832306,4
Triple_negative_tumor,SRF,1.5774279832839966,4
Triple_negative_tumor,SNX19,1.5752060413360596,4
Triple_negative_tumor,ANKIB1,1.5747972428798676,4
Triple_negative_tumor,ITPKB,1.573835372924805,4
Triple_negative_tumor,LYZ,1.5632129311561584,4
Triple_negative_tumor,RASA1,1.5631860792636871,4
Triple_negative_tumor,RNF44,1.5592340528964996,4
Triple_negative_tumor,INO80D,1.556190460920334,4
Triple_negative_tumor,UBR2,1.5556056797504425,4
Triple_negative_tumor,HNRNPLL,1.550359308719635,4
Triple_negative_tumor,ZNF330,1.5479627549648285,4
Triple_negative_tumor,FAM193A,1.547287791967392,4
Triple_negative_tumor,MTUS1,1.5435033738613129,4
Triple_negative_tumor,TOP3A,1.539549171924591,4
Triple_negative_tumor,ZNF326,1.5385773181915283,4
Triple_negative_tumor,ITCH,1.537419706583023,4
Triple_negative_tumor,NPLOC4,1.5369094610214231,4
Triple_negative_tumor,ADD1,1.5369000732898712,4
Triple_negative_tumor,RNF4,1.5340121984481812,4
Triple_negative_tumor,TBC1D20,1.5337226390838623,4
Triple_negative_tumor,JADE2,1.5329065322875977,4
Triple_negative_tumor,ZFC3H1,1.51785409450531,3
Triple_negative_tumor,SPG11,1.5162680447101593,4
Triple_negative_tumor,CLEC5A,1.5129428505897522,4
Triple_negative_tumor,SLC2A4RG,1.511251300573349,4
Triple_negative_tumor,HYPK,1.507246881723404,4
Triple_negative_tumor,CALCOCO1,1.50017312169075,4
Triple_negative_tumor,HPS3,1.4950928092002869,4
Triple_negative_tumor,CPSF2,1.4926610589027405,3
Triple_negative_tumor,IGFBP5,1.4847881495952606,4
Triple_negative_tumor,MAST4,1.4835336804389954,4
Triple_negative_tumor,HIVEP1,1.4818195104599,4
Triple_negative_tumor,WDR47,1.4806299209594729,3
Triple_negative_tumor,CCL18,1.4789427518844604,3
Triple_negative_tumor,STIM2,1.4783634841442108,4
Triple_negative_tumor,HIVEP3,1.4765463769435885,3
Triple_negative_tumor,RPRD1B,1.4730122983455658,4
Triple_negative_tumor,SGF29,1.4691372513771055,3
Triple_negative_tumor,STEAP2,1.4670795798301697,4
Triple_negative_tumor,PTPRK,1.4609576165676117,3
Triple_negative_tumor,RERE,1.457315772771835,4
Triple_negative_tumor,SENP7,1.4446897506713867,4
Triple_negative_tumor,ZNF281,1.4388926923274994,3
Triple_negative_tumor,PKD1,1.4356143474578855,4
Triple_negative_tumor,WDR44,1.4321646988391876,4
Triple_negative_tumor,CCL4,1.417766571044922,4
Triple_negative_tumor,PDCD11,1.417090743780136,4
Triple_negative_tumor,HSF2,1.4129831194877625,3
Triple_negative_tumor,EMP1,1.406061589717865,4
Triple_negative_tumor,FLYWCH1,1.3720051646232605,3
Triple_negative_tumor,CFAP20,1.3648192286491394,3
Triple_negative_tumor,HCST,1.3552122712135315,3
Triple_negative_tumor,INTS9,1.3543569147586825,3
Triple_negative_tumor,CCNE2,1.3533571064472198,3
Triple_negative_tumor,ELP5,1.351935476064682,3
Triple_negative_tumor,ZNF567,1.3513648211956024,3
Triple_negative_tumor,HMMR,1.3453399538993835,3
Triple_negative_tumor,MON2,1.3430970013141632,3
Triple_negative_tumor,AGGF1,1.341645061969757,3
Triple_negative_tumor,CXADR,1.3401454389095306,3
Triple_negative_tumor,RAP2C,1.33924600481987,3
Triple_negative_tumor,PLA2G16,1.333241730928421,3
Triple_negative_tumor,MAP1B,1.3283836245536804,3
Triple_negative_tumor,CD74,1.327842265367508,3
Triple_negative_tumor,USP28,1.3197057247161863,3
Triple_negative_tumor,AGFG1,1.3194949924945831,3
Triple_negative_tumor,KDM4C,1.3178042769432068,3
Triple_negative_tumor,TMEM187,1.312124341726303,3
Triple_negative_tumor,EXOG,1.3117325007915497,3
Triple_negative_tumor,EFNA1,1.3098698854446411,3
Triple_negative_tumor,UBE4B,1.3075006306171415,3
Triple_negative_tumor,ELK3,1.3063285052776337,3
Triple_negative_tumor,SYNC,1.3058878779411316,3
Triple_negative_tumor,ITGB6,1.3030288815498352,3
Triple_negative_tumor,SLPI,1.2971317768096924,3
Triple_negative_tumor,FAM160B1,1.293193280696869,3
Triple_negative_tumor,HINFP,1.288792610168457,3
Triple_negative_tumor,PPIC,1.287921279668808,3
Triple_negative_tumor,CDKN1B,1.2872008383274078,3
Triple_negative_tumor,TNRC6C,1.2862140238285065,3
Triple_negative_tumor,POLM,1.2810820043087006,3
Triple_negative_tumor,CWF19L1,1.2773316502571106,3
Triple_negative_tumor,ITFG2,1.274132460355759,3
Triple_negative_tumor,CDC42SE1,1.2728136777877808,3
Triple_negative_tumor,METTL15,1.262307733297348,3
Triple_negative_tumor,TAGAP,1.2563038170337677,3
Triple_negative_tumor,C9orf3,1.2528725564479828,3
Triple_negative_tumor,SMARCA2,1.2514608204364777,3
Triple_negative_tumor,PTPN9,1.2481375336647034,3
Triple_negative_tumor,NIFK-AS1,1.247778594493866,3
Triple_negative_tumor,TAOK1,1.246284693479538,3
Triple_negative_tumor,IL1B,1.2426000535488129,3
Triple_negative_tumor,MYL9,1.239039272069931,3
Triple_negative_tumor,MSL2,1.2386386096477509,3
Triple_negative_tumor,PEX1,1.235176682472229,3
Triple_negative_tumor,SP110,1.2310882210731506,3
Triple_negative_tumor,C4orf46,1.2297106683254242,3
Triple_negative_tumor,KRT23,1.2283537089824677,3
Triple_negative_tumor,KHDC4,1.2273732125759125,3
Triple_negative_tumor,RMND5A,1.2267590761184692,3
Triple_negative_tumor,POLK,1.2252174615859983,3
Triple_negative_tumor,UGCG,1.2227219641208649,3
Triple_negative_tumor,NUP62,1.222698152065277,3
Triple_negative_tumor,CCDC14,1.2198377549648285,3
Triple_negative_tumor,LPCAT1,1.215648531913757,3
Triple_negative_tumor,BCL2,1.2118302285671234,3
Triple_negative_tumor,CCNYL1,1.2030476927757263,3
Triple_negative_tumor,LCN2,1.2023828029632568,3
Triple_negative_tumor,TUBGCP5,1.201668620109558,2
Triple_negative_tumor,ZNF721,1.201614648103714,3
Triple_negative_tumor,SUPV3L1,1.200738489627838,3
Triple_negative_tumor,RBPJ,1.1996541321277618,3
Triple_negative_tumor,BIRC5,1.1962763667106628,3
Triple_negative_tumor,GAN,1.1913608014583588,3
Triple_negative_tumor,NUP214,1.1902273297309875,3
Triple_negative_tumor,TTBK2,1.189867228269577,3
Triple_negative_tumor,COL1A2,1.189592361450195,2
Triple_negative_tumor,MS4A6A,1.1883441507816317,3
Triple_negative_tumor,HLA-DPB1,1.1873693764209747,3
Triple_negative_tumor,FAM210A,1.185864895582199,3
Triple_negative_tumor,CSKMT,1.181826651096344,3
Triple_negative_tumor,TK1,1.1806431412696838,3
Triple_negative_tumor,EPCAM,1.1805346310138702,3
Triple_negative_tumor,OMA1,1.180406540632248,3
Triple_negative_tumor,DUSP6,1.1789073050022123,3
Triple_negative_tumor,LDB1,1.1745318174362185,3
Triple_negative_tumor,RC3H2,1.1744303703308103,3
Triple_negative_tumor,PBXIP1,1.1728388965129852,3
Triple_negative_tumor,CYBB,1.1726966202259064,3
Triple_negative_tumor,BPGM,1.1726190447807312,3
Triple_negative_tumor,DGKH,1.1668727099895475,3
Triple_negative_tumor,PITPNM1,1.1624877452850342,3
Triple_negative_tumor,POM121C,1.1607974171638489,3
Triple_negative_tumor,UBE2O,1.1607878804206848,3
Triple_negative_tumor,SLFN5,1.1603094041347504,3
Triple_negative_tumor,AC005921.2,1.159435153007507,3
Triple_negative_tumor,SLC4A7,1.1559717953205109,3
Triple_negative_tumor,FCGR2A,1.153377205133438,3
Triple_negative_tumor,GIT2,1.152886301279068,3
Triple_negative_tumor,ZBTB1,1.1506328582763672,3
Triple_negative_tumor,TMEM161B,1.1476400196552277,3
Triple_negative_tumor,MAP1LC3A,1.1474270224571228,3
Triple_negative_tumor,VPS13D,1.1452515721321106,3
Triple_negative_tumor,BCL10,1.137816697359085,3
Triple_negative_tumor,FURIN,1.1374356150627136,3
Triple_negative_tumor,STAG1,1.1325408220291138,3
Triple_negative_tumor,EGR2,1.130904257297516,3
Triple_negative_tumor,MIB1,1.1303857266902924,3
Triple_negative_tumor,EPHB4,1.127707213163376,3
Triple_negative_tumor,CPNE2,1.1258430778980255,3
Triple_negative_tumor,CASC15,1.1166571378707886,3
Triple_negative_tumor,PPP1R12C,1.1155856549739838,3
Triple_negative_tumor,SIGIRR,1.113617330789566,3
Triple_negative_tumor,UTRN,1.1129109859466553,2
Triple_negative_tumor,RNF111,1.111318826675415,3
Triple_negative_tumor,CRIM1,1.1068201661109924,3
Triple_negative_tumor,TPM1,1.1061814725399015,3
Triple_negative_tumor,CENPE,1.106171727180481,3
Triple_negative_tumor,C1orf52,1.1032337248325348,3
Triple_negative_tumor,SBF2,1.101347655057907,3
Triple_negative_tumor,CAMTA2,1.1003705263137815,2
Triple_negative_tumor,KMT2E-AS1,1.097031146287918,3
Triple_negative_tumor,ZNRF2,1.0902535319328308,2
Triple_negative_tumor,TCEAL9,1.089858740568161,3
Triple_negative_tumor,CWC27,1.0886134505271912,3
Triple_negative_tumor,EFNB2,1.0861492455005646,3
Triple_negative_tumor,CTNNB1,1.0705659687519071,2
Triple_negative_tumor,SLC9A3R2,1.0685002505779266,3
Triple_negative_tumor,UBE2T,1.0674157440662384,3
Triple_negative_tumor,PLK1,1.066927582025528,2
Triple_negative_tumor,SLC16A1-AS1,1.0628975331783297,3
Triple_negative_tumor,SEC22A,1.0476397275924685,2
Triple_negative_tumor,CLDN7,1.041364461183548,2
Triple_negative_tumor,PAG1,1.0304145216941831,2
Triple_negative_tumor,C22orf46,1.0184451043605804,2
Triple_negative_tumor,DDIT3,1.0140266120433807,2
Triple_negative_tumor,DNMT3A,1.012263834476471,2
Triple_negative_tumor,FMNL1,1.0076221823692322,2
Triple_negative_tumor,OLR1,0.9979835748672484,2
Triple_negative_tumor,PITPNC1,0.993284285068512,2
Triple_negative_tumor,ADCY7,0.9909473955631256,2
Triple_negative_tumor,TRMT2B,0.9906769692897796,2
Triple_negative_tumor,CDK17,0.99060520529747,2
Triple_negative_tumor,ITGB2,0.9871751368045808,2
Triple_negative_tumor,IKBKE,0.9752196073532104,2
Triple_negative_tumor,PODXL,0.9715809524059296,2
Triple_negative_tumor,SRGN,0.9669744074344636,2
Triple_negative_tumor,MT-ND1,0.9648662805557252,2
Triple_negative_tumor,EP400,0.9581582844257356,2
Triple_negative_tumor,SDC4,0.9579908549785614,2
Triple_negative_tumor,MDFIC,0.9579886496067048,2
Triple_negative_tumor,ALOX5AP,0.9572411477565764,2
Triple_negative_tumor,ABCB10,0.953567922115326,2
Triple_negative_tumor,LST1,0.952227771282196,2
Triple_negative_tumor,LSP1,0.9481761157512664,2
Triple_negative_tumor,KRT8,0.9432339668273926,2
Triple_negative_tumor,TM4SF18,0.9370688498020172,2
Triple_negative_tumor,EFEMP2,0.9353843331336976,2
Triple_negative_tumor,CD37,0.9311476051807404,2
Triple_negative_tumor,HBS1L,0.929593414068222,2
Triple_negative_tumor,GLMN,0.9249460101127625,2
Triple_negative_tumor,POC5,0.924604505300522,2
Triple_negative_tumor,TM4SF1,0.9239461123943328,2
Triple_negative_tumor,LCOR,0.9127148389816284,2
Triple_negative_tumor,SCAMP1-AS1,0.9092283844947816,2
Triple_negative_tumor,ATP6V0A2,0.90516197681427,2
Triple_negative_tumor,RNASE6,0.9000089764595032,2
Triple_negative_tumor,NPDC1,0.8969960510730743,2
Triple_negative_tumor,NECAP1,0.8943933844566345,2
Triple_negative_tumor,NCF1,0.8923833668231964,2
Triple_negative_tumor,MED13,0.8921116590499878,2
Triple_negative_tumor,ZNF587,0.8887133598327637,2
Triple_negative_tumor,KPNA5,0.8886901140213013,2
Triple_negative_tumor,MRPL49,0.8883717060089111,2
Triple_negative_tumor,GAS1,0.8872753381729126,2
Triple_negative_tumor,ATM,0.8839424252510071,2
Triple_negative_tumor,TTL,0.8833986520767212,2
Triple_negative_tumor,AC060780.1,0.8801263272762299,2
Triple_negative_tumor,TMED8,0.8749411404132843,2
Triple_negative_tumor,CDK13,0.8743454217910767,2
Triple_negative_tumor,C1S,0.8734092116355896,2
Triple_negative_tumor,CD4,0.8718469142913818,2
Triple_negative_tumor,THADA,0.8714078664779663,2
Triple_negative_tumor,AC093673.1,0.8698468208312988,2
Triple_negative_tumor,HLA-DQB1,0.8695661127567291,2
Triple_negative_tumor,SMIM22,0.8662917613983154,2
Triple_negative_tumor,COX19,0.8662047386169434,2
Triple_negative_tumor,PDLIM1,0.8653141558170319,2
Triple_negative_tumor,OAS1,0.8596638739109039,2
Triple_negative_tumor,STC1,0.8594909310340881,2
Triple_negative_tumor,IFITM3,0.8572168350219727,2
Triple_negative_tumor,PALLD,0.8566401898860931,2
Triple_negative_tumor,ITPRIPL2,0.8565420508384705,2
Triple_negative_tumor,PLPP3,0.8532772660255432,2
Triple_negative_tumor,HHLA3,0.8526206910610199,2
Triple_negative_tumor,ZCCHC2,0.8526039719581604,2
Triple_negative_tumor,PPP1R9B,0.850053995847702,2
Triple_negative_tumor,TNFRSF14,0.8499636054039001,2
Triple_negative_tumor,SATB1,0.8489828109741211,2
Triple_negative_tumor,TIMP3,0.8488596677780151,2
Triple_negative_tumor,KCTD5,0.8480309844017029,2
Triple_negative_tumor,AL133453.1,0.8455846011638641,2
Triple_negative_tumor,HSPG2,0.8437024354934692,2
Triple_negative_tumor,ATP9B,0.843386173248291,2
Triple_negative_tumor,ADAT1,0.8407731652259827,2
Triple_negative_tumor,PPP6R1,0.8390911221504211,2
Triple_negative_tumor,TBC1D13,0.838790625333786,2
Triple_negative_tumor,FCGR2B,0.8383427858352661,2
Triple_negative_tumor,SMC4,0.8374813795089722,2
Triple_negative_tumor,TVP23B,0.8363757431507111,2
Triple_negative_tumor,ADAMTS4,0.83611199259758,2
Triple_negative_tumor,UBE2S,0.8336162269115448,2
Triple_negative_tumor,MMP14,0.8327486515045166,2
Triple_negative_tumor,ANTXR1,0.8318588733673096,2
Triple_negative_tumor,SFRP1,0.8308833241462708,2
Triple_negative_tumor,CLMP,0.829544335603714,2
Triple_negative_tumor,GTF3C1,0.8270980417728424,2
Triple_negative_tumor,NFIL3,0.8267895579338074,2
Triple_negative_tumor,MSMO1,0.8235088586807251,2
Triple_negative_tumor,HAUS6,0.8231401741504669,2
Triple_negative_tumor,MFAP2,0.8208047747612,2
Triple_negative_tumor,SPHK2,0.818816214799881,2
Triple_negative_tumor,CROCC,0.8185756206512451,2
Triple_negative_tumor,ASXL1,0.8162566423416138,2
Triple_negative_tumor,LOXL1,0.8149427473545074,2
Triple_negative_tumor,TMEM168,0.81435826420784,2
Triple_negative_tumor,AC008105.3,0.8142997622489929,2
Triple_negative_tumor,GTF3C5,0.8141133487224579,2
Triple_negative_tumor,FGD5-AS1,0.8122288286685944,2
Triple_negative_tumor,TINAGL1,0.810948520898819,2
Triple_negative_tumor,WDFY1,0.8090783655643463,2
Triple_negative_tumor,DCP2,0.8080391883850098,2
Triple_negative_tumor,ZNF791,0.8079239130020142,2
Triple_negative_tumor,PAN2,0.8079191446304321,2
Triple_negative_tumor,IL2RG,0.8072981834411621,2
Triple_negative_tumor,C2orf69,0.8069739937782288,2
Triple_negative_tumor,ARHGDIB,0.8056061565876007,2
Triple_negative_tumor,GABARAPL1,0.8054873645305634,2
Triple_negative_tumor,LPIN2,0.8049803078174591,2
Triple_negative_tumor,ARRDC2,0.8049424886703491,2
Triple_negative_tumor,KIAA1109,0.8042673170566559,2
Triple_negative_tumor,SPI1,0.8037311434745789,2
Triple_negative_tumor,CASK,0.8033004701137543,2
Triple_negative_tumor,TRAPPC2B,0.803133487701416,2
Triple_negative_tumor,BLOC1S3,0.797646552324295,2
Triple_negative_tumor,ATG14,0.7964710593223572,2
Triple_negative_tumor,CAVIN3,0.7945520877838135,2
Triple_negative_tumor,HSP90AA1,0.7936576008796692,2
Triple_negative_tumor,IKBKB,0.7922279834747314,2
Triple_negative_tumor,HCLS1,0.7915998697280884,2
Triple_negative_tumor,METTL8,0.7910971343517303,2
Triple_negative_tumor,SOD2,0.790738582611084,2
Triple_negative_tumor,ERICH1,0.7893770337104797,2
Triple_negative_tumor,TFB2M,0.7880894541740417,2
Triple_negative_tumor,NMT2,0.7878452837467194,2
Triple_negative_tumor,MXD4,0.7874692976474762,2
Triple_negative_tumor,EVA1C,0.7853474915027618,2
Triple_negative_tumor,PDGFA,0.7779243886470795,2
Triple_negative_tumor,BCAM,0.777224212884903,2
Triple_negative_tumor,USP51,0.7756964564323425,2
Triple_negative_tumor,SELENOM,0.775637149810791,2
Triple_negative_tumor,PCNA,0.7740313708782196,2
Triple_negative_tumor,FAM193B,0.7723718881607056,2
Triple_negative_tumor,ARAP1,0.7722031772136688,2
Triple_negative_tumor,UBE2C,0.7721645832061768,2
Triple_negative_tumor,HECTD1,0.77198526263237,2
Triple_negative_tumor,PBX3,0.771345466375351,2
Triple_negative_tumor,SCYL3,0.7709096968173981,2
Triple_negative_tumor,CXCL14,0.7699321806430817,2
Triple_negative_tumor,NUP155,0.7696893811225891,2
Triple_negative_tumor,DYRK1B,0.7694497108459473,2
Triple_negative_tumor,UHRF1BP1L,0.7685659825801849,2
Triple_negative_tumor,MTRF1,0.7644970715045929,2
Triple_negative_tumor,NSUN2,0.764451801776886,2
Triple_negative_tumor,HECA,0.7635374367237091,2
Triple_negative_tumor,PIBF1,0.7629093527793884,2
Triple_negative_tumor,IFI35,0.7625986039638519,2
Triple_negative_tumor,SYMPK,0.7625480592250824,2
Triple_negative_tumor,FHOD1,0.7624502778053284,2
Triple_negative_tumor,CEP78,0.7619042694568634,2
Triple_negative_tumor,RPUSD4,0.760808914899826,2
Triple_negative_tumor,HARS2,0.760647177696228,2
Triple_negative_tumor,TPP2,0.7606410980224609,2
Triple_negative_tumor,RPS6KA5,0.7599841952323914,2
Triple_negative_tumor,TBCK,0.758879691362381,2
Triple_negative_tumor,RPS6KA3,0.7579013109207153,2
Triple_negative_tumor,CPD,0.7577187716960907,2
Triple_negative_tumor,MAP3K5,0.7576777637004852,2
Triple_negative_tumor,CD24,0.7575997710227966,2
Triple_negative_tumor,PLEKHA1,0.7551638782024384,2
Triple_negative_tumor,AC097534.2,0.7545328736305237,2
Triple_negative_tumor,EYA3,0.7543282806873322,2
Triple_negative_tumor,DSP,0.7509914338588715,2
Triple_negative_tumor,ATP2B1,0.7509913444519043,2
Triple_negative_tumor,SEMA4D,0.750781774520874,2
Triple_negative_tumor,PODNL1,0.7500008642673492,2
Triple_negative_tumor,C1QA,0.7496033310890198,2
Triple_negative_tumor,ZNF43,0.7492189705371857,2
Triple_negative_tumor,TIMP1,0.7476101517677307,2
Triple_negative_tumor,TGFBR2,0.7474769353866577,2
Triple_negative_tumor,AL390728.6,0.7470464706420898,2
Triple_negative_tumor,MIA,0.7455434799194336,2
Triple_negative_tumor,CETN3,0.7436767816543579,2
Triple_negative_tumor,GALC,0.7410235404968262,2
Triple_negative_tumor,LIMA1,0.7409675121307373,2
Triple_negative_tumor,UTP15,0.740749716758728,2
Triple_negative_tumor,AC106707.1,0.7403373718261719,2
Triple_negative_tumor,SC5D,0.7400906085968018,2
Triple_negative_tumor,MALT1,0.7400350272655487,2
Triple_negative_tumor,IGFBP3,0.7397996485233307,2
Triple_negative_tumor,HAPLN3,0.7387780547142029,2
Triple_negative_tumor,AKTIP,0.7365520298480988,2
Triple_negative_tumor,TIPARP,0.7358077466487885,2
Triple_negative_tumor,RPGR,0.7343893349170685,2
Triple_negative_tumor,BLCAP,0.7333693504333496,2
Triple_negative_tumor,ARHGAP30,0.7327210903167725,2
Triple_negative_tumor,USP48,0.7319460511207581,2
