condition,gene_a,gene_b,weight
ER_tumor,KIAA1217,ENAH,0.1783179491758346
ER_tumor,TERF2IP,TMEM126A,0.1782018989324569
ER_tumor,FBXL5,WDR11,0.1781403124332428
ER_tumor,SLC35F6,MAP3K11,0.1781356781721115
ER_tumor,ZC3H6,BBX,0.1780679821968078
ER_tumor,CCNY,BMPR2,0.178010031580925
ER_tumor,LARP7,TIMM44,0.1777236312627792
ER_tumor,ZNF518A,SP3,0.1776835620403289
ER_tumor,CNN3,RBFOX2,0.1774446964263916
ER_tumor,SELENOS,FKBP2,0.1772761791944503
ER_tumor,SDHA,SETD5,0.1772408187389373
ER_tumor,SRRM1,BCLAF1,0.1771920919418335
ER_tumor,CWF19L2,TBRG1,0.1771724075078964
ER_tumor,ATRX,PPP4R3A,0.1771387904882431
ER_tumor,CCAR1,TM2D3,0.1771255433559417
ER_tumor,PPP2R3C,NECAP1,0.1771009117364883
ER_tumor,TFDP2,WDR26,0.1769298315048217
ER_tumor,MT-CO2,MT-CO3,0.1767154783010482
ER_tumor,PPP1R10,ARMCX3,0.1763309687376022
ER_tumor,KIAA1217,NOTCH3,0.1761864721775055
ER_tumor,ZNF518A,EIF2S1,0.1761537194252014
ER_tumor,DHX9,YAF2,0.1760418713092804
ER_tumor,MARK3,ADH5,0.1759733259677887
ER_tumor,TERF2IP,MCFD2,0.1758621484041214
ER_tumor,POGZ,ISG20L2,0.1757193952798843
ER_tumor,SF3A1,PMPCA,0.1755749285221099
ER_tumor,WDR43,EIF2S1,0.1753801554441452
ER_tumor,SVIL,TNFAIP1,0.1751046180725097
ER_tumor,NUDCD3,SNAPC3,0.1750863939523697
ER_tumor,USP34,TMEM245,0.1750660091638565
ER_tumor,INTS11,BBX,0.1750607788562774
ER_tumor,MED10,ANKRD10,0.1750440448522567
ER_tumor,NUDT3,KDM3B,0.1750294715166092
ER_tumor,ZNF207,PPP3CB,0.1749490201473236
ER_tumor,TMEM126A,NQO2,0.1748378872871399
ER_tumor,WDR26,RNF103,0.174823448061943
ER_tumor,NKAP,ITGAE,0.1747294515371322
ER_tumor,S100A4,VIM,0.1745937019586563
ER_tumor,HLA-C,B2M,0.1745759844779968
ER_tumor,ODR4,MTHFD1,0.1742904186248779
ER_tumor,ATP2C1,FUBP3,0.1742836236953735
ER_tumor,STT3B,ORMDL1,0.1742291003465652
ER_tumor,SRRM1,MRPS6,0.1741537451744079
ER_tumor,RAB6A,GOPC,0.1740842014551162
ER_tumor,EIF2S1,CACYBP,0.1740554422140121
ER_tumor,BDP1,RBM6,0.1739892214536667
ER_tumor,DKC1,THEM4,0.1738643050193786
ER_tumor,PHF20,SLBP,0.1738579720258712
ER_tumor,PPHLN1,M6PR,0.1738539040088653
ER_tumor,MED28,CARHSP1,0.1734769940376281
ER_tumor,MRPL54,MGST3,0.1733956485986709
ER_tumor,MCL1,SECISBP2,0.1733071058988571
ER_tumor,C16orf72,SHOC2,0.173234611749649
ER_tumor,BDP1,ACAP2,0.1731805205345153
ER_tumor,BZW1,CD164,0.173072263598442
ER_tumor,NR2F2,KIAA1217,0.173017993569374
ER_tumor,LEPROT,GLG1,0.1729605793952942
ER_tumor,CHD3,RYK,0.1728179305791854
ER_tumor,RBM6,JAK1,0.1726589798927307
ER_tumor,SRRM1,TAF7,0.1725963056087494
ER_tumor,ARMCX3,YPEL5,0.1725454181432724
ER_tumor,SYF2,TM2D1,0.1725389063358307
ER_tumor,ZNF207,GOPC,0.1720932424068451
ER_tumor,SVIL,THBS1,0.172088086605072
ER_tumor,ACAP2,LRPPRC,0.1720829308032989
ER_tumor,USP34,GFPT1,0.1720442920923233
ER_tumor,ERBIN,SZRD1,0.1720401495695114
ER_tumor,PAFAH1B1,ANAPC5,0.1720045506954193
ER_tumor,TERF2IP,NKAP,0.1719777882099151
ER_tumor,MARCH6,YME1L1,0.1718941926956176
ER_tumor,C5orf15,TMEM181,0.1718156635761261
ER_tumor,XPC,MTAP,0.171567216515541
ER_tumor,USP1,IDI1,0.1715427637100219
ER_tumor,DDX17,ATP2A2,0.1712798625230789
ER_tumor,EFCAB14,NCOR2,0.1711755245923996
ER_tumor,ARMCX3,PPP3CB,0.1711256057024002
ER_tumor,LSM8,RNF115,0.1710598766803741
ER_tumor,LUC7L2,SCNM1,0.1706097275018692
ER_tumor,UBE2H,GIGYF2,0.1705821752548217
ER_tumor,POGZ,PMPCA,0.1705564111471176
ER_tumor,CELF1,SPTAN1,0.1703072637319564
ER_tumor,WDR43,INTS11,0.1702207773923874
ER_tumor,MRPL35,KXD1,0.1702097952365875
ER_tumor,NUDCD3,GIGYF1,0.1700209081172943
ER_tumor,MARCH7,TMOD3,0.1699592471122741
ER_tumor,ZNRD1,RNF115,0.1698798984289169
ER_tumor,TPR,MARCH6,0.1698286831378936
ER_tumor,BCAP29,KPNA4,0.1698099821805954
ER_tumor,IWS1,MITD1,0.1697632074356079
ER_tumor,RNF115,CCAR1,0.1697436422109604
ER_tumor,HLA-E,B2M,0.1696885973215103
ER_tumor,SNX9,HIPK3,0.1696046143770218
ER_tumor,NUDCD3,ATXN3,0.1695905774831771
ER_tumor,MED10,RAB6A,0.1695601046085357
ER_tumor,PHF20,CNOT9,0.1695034503936767
ER_tumor,ALKBH5,TINF2,0.1694772839546203
ER_tumor,EFCAB14,CTDSP1,0.1691319793462753
ER_tumor,CCDC174,THAP5,0.1690885871648788
ER_tumor,UFL1,DNAJC3,0.1685585528612136
ER_tumor,NRDE2,MAP3K20,0.1685287952423095
ER_tumor,EIF2S1,GMPR2,0.1685274690389633
ER_tumor,UBR5,ATL3,0.1684318631887436
ER_tumor,CCNY,RUFY1,0.1680514514446258
ER_tumor,CDC26,SHOC2,0.1679336577653885
ER_tumor,RAB6A,SMARCB1,0.1679292917251587
ER_tumor,ZNF207,SMARCB1,0.1678395718336105
ER_tumor,C16orf72,YME1L1,0.1675678640604019
ER_tumor,MAP3K11,SNX9,0.1674447208642959
ER_tumor,AGO3,PPP4R3A,0.1673372536897659
ER_tumor,MARCH6,C22orf39,0.167313814163208
ER_tumor,PPP1R12A,ATF7IP,0.1672320365905761
ER_tumor,CCNY,ANXA4,0.1671064049005508
ER_tumor,CNN3,TPM1,0.1669757515192031
ER_tumor,EMC10,SPSB3,0.1667564511299133
ER_tumor,CD47,NEMF,0.1666840761899948
ER_tumor,PPP2R2A,PPP4R3A,0.16660737991333
ER_tumor,TPR,SHOC2,0.1665695756673813
ER_tumor,GATAD1,ELMSAN1,0.1664751321077346
ER_tumor,KRCC1,STAMBP,0.1664321571588516
ER_tumor,TMEM30A,ARL2BP,0.1663807332515716
ER_tumor,NASP,NUDT21,0.1662031412124633
ER_tumor,GOSR1,ANAPC7,0.1661266535520553
ER_tumor,MNAT1,DNM1L,0.1660978496074676
ER_tumor,ARID1B,TUBA1A,0.166061669588089
ER_tumor,AC118549.1,KDM3B,0.1660523563623428
ER_tumor,PHF14,APP,0.1660484671592712
ER_tumor,TERF2IP,DHRS7,0.165963277220726
ER_tumor,LPP,DAAM1,0.1658359616994857
ER_tumor,ARGLU1,DDX17,0.1658107638359069
ER_tumor,EMC10,TBRG1,0.1656185239553451
ER_tumor,PPP6C,SMC3,0.1655739247798919
ER_tumor,AC118549.1,UBAC2,0.1651868224143982
ER_tumor,PPP6C,NKAP,0.1651593595743179
ER_tumor,APBB2,THBS1,0.1650408059358596
ER_tumor,ZNF207,SECISBP2,0.1649791300296783
ER_tumor,SYF2,CCDC59,0.1648524105548858
ER_tumor,ACTN4,ZC3H13,0.1646126955747604
ER_tumor,SDAD1,IST1,0.1645450592041015
ER_tumor,MAPK6,NSRP1,0.1642865687608719
ER_tumor,PPP1R10,C12orf45,0.1640865802764892
ER_tumor,PSAP,FTL,0.1639363467693328
ER_tumor,DHRS7,PPP6C,0.1638831943273544
ER_tumor,POGZ,LGALS8,0.1638382822275161
ER_tumor,EIF2B1,MED16,0.1638138145208358
ER_tumor,GLUD1,PSMD11,0.1637014001607895
ER_tumor,ATF7IP,RC3H1,0.1636576205492019
ER_tumor,EIF2S1,IVNS1ABP,0.1636245101690292
ER_tumor,APBB2,KIAA1217,0.163557156920433
ER_tumor,PPP2R2A,AQR,0.163430631160736
ER_tumor,ZADH2,GIGYF1,0.1634213477373123
ER_tumor,SRRM1,ORMDL1,0.1631994694471359
ER_tumor,RNF115,JAK1,0.1631653904914856
ER_tumor,GLYR1,NUFIP2,0.163134828209877
ER_tumor,PPP6C,NQO2,0.1629197001457214
ER_tumor,ARHGAP1,CD276,0.162832960486412
ER_tumor,VGLL4,CNN3,0.162640169262886
ER_tumor,MED10,UBE2H,0.162630409002304
ER_tumor,CHD3,UBAC2,0.1625780761241912
ER_tumor,RAB21,IVNS1ABP,0.1625151634216308
ER_tumor,KIAA1217,CNN3,0.1624487787485122
ER_tumor,CCNL2,NFE2L1,0.1624176055192947
ER_tumor,IAH1,GOPC,0.1623360961675644
ER_tumor,ARID1B,PPP2R5E,0.1623281389474868
ER_tumor,PIGM,SUPT20H,0.1622685045003891
ER_tumor,SETD5,POGZ,0.1622277200222015
ER_tumor,FBXL5,SMG1,0.1621839851140976
ER_tumor,POGZ,NT5C,0.1620448231697082
ER_tumor,MUM1,SLC35C2,0.1620435565710067
ER_tumor,REL,SERPINB1,0.1620215475559234
ER_tumor,NR2F2,TJP1,0.1618277877569198
ER_tumor,ACADM,UFD1,0.1614873856306076
ER_tumor,NUFIP2,AATF,0.1614684164524078
ER_tumor,EMC10,U2AF2,0.1613713353872299
ER_tumor,ELF3,FXYD3,0.1611682027578354
ER_tumor,ANXA7,ACADM,0.1611391603946685
ER_tumor,INTS11,PTDSS1,0.1611244231462478
ER_tumor,TM2D1,NUDT21,0.1611231714487075
ER_tumor,SRRM1,STT3B,0.1610638350248336
ER_tumor,SP3,NAAA,0.1608946919441223
ER_tumor,RSBN1,CIAO1,0.1607685387134552
ER_tumor,MID1IP1,SERGEF,0.160521775484085
ER_tumor,MT-ATP6,MT-ND3,0.1604101508855819
ER_tumor,SRRM1,KARS,0.1603132635354995
ER_tumor,CHD3,MLLT10,0.1602892875671386
ER_tumor,TRIM56,LONP2,0.1602596640586853
ER_tumor,TMEM39B,NFX1,0.1601928919553756
ER_tumor,IAH1,PPP3CB,0.1601263433694839
ER_tumor,IAH1,ATRX,0.1599801778793335
ER_tumor,ZNF148,BRD9,0.1599459052085876
ER_tumor,ARPC4,AMDHD2,0.1598965972661972
ER_tumor,RHOT2,NAT9,0.1596452593803405
ER_tumor,ARMCX3,SMARCB1,0.1596396267414093
ER_tumor,ELF2,RREB1,0.1595430821180343
ER_tumor,RABGGTB,GRAMD1A,0.1595389097929
ER_tumor,ITGAE,SMC3,0.1593603491783142
ER_tumor,RAB21,RFX1,0.1593193262815475
ER_tumor,FUBP3,GRAMD1A,0.1593091338872909
ER_tumor,ZNF207,PRPF4B,0.1592308729887008
ER_tumor,NUDCD3,SBNO2,0.1589844822883606
ER_tumor,ANAPC5,CPSF7,0.1589404344558715
ER_tumor,ARID1B,SMAD2,0.1588750183582306
ER_tumor,DHX36,ORMDL1,0.1587712317705154
ER_tumor,C21orf2,PFDN1,0.1584986746311187
ER_tumor,IAH1,PSMC4,0.1582531481981277
ER_tumor,ZADH2,ATXN3,0.1578298062086105
ER_tumor,RBMX2,DNAJA2,0.1575878411531448
ER_tumor,PRRC2B,NCOR2,0.157544270157814
ER_tumor,PSAP,GRN,0.1574093997478485
ER_tumor,BIRC6,UBR2,0.1572027802467346
ER_tumor,USP9X,PHIP,0.1569248884916305
ER_tumor,FAM114A1,MYO1C,0.1567965745925903
ER_tumor,SETD5,TRIM4,0.1564437448978424
ER_tumor,ANKRD10,PRPF4B,0.1564391404390335
ER_tumor,LRPAP1,CDC37,0.1563359349966049
ER_tumor,CCDC12,SPAG7,0.1562780737876892
ER_tumor,CLK1,MAP1LC3B,0.1561379134654998
ER_tumor,VGLL4,TUBA1A,0.1557601988315582
ER_tumor,BCLAF1,ORMDL1,0.1557456254959106
ER_tumor,KDM5A,SRSF8,0.1556033641099929
ER_tumor,NUDT3,SLK,0.15557262301445
ER_tumor,OS9,TCF25,0.1555365025997162
ER_tumor,PRPF8,SZRD1,0.155482992529869
ER_tumor,NKAP,TMEM126A,0.1554096788167953
ER_tumor,MRPL16,RCE1,0.1553910672664642
ER_tumor,GATAD1,MYO9A,0.1552323549985885
ER_tumor,PRRC2B,MINDY2,0.1551596671342849
ER_tumor,HADHA,ARPC4,0.1550812125205993
ER_tumor,ZC3H13,HNRNPH3,0.1550116240978241
ER_tumor,NR2F2,VWA1,0.1549879908561706
ER_tumor,RREB1,MARF1,0.1549621373414993
ER_tumor,ZC3H13,CEBPZ,0.1549605131149292
ER_tumor,DDX17,SCAF11,0.1548600643873214
ER_tumor,ARMCX3,KDM5A,0.1548128575086593
ER_tumor,ZC3H13,SRSF4,0.154691144824028
ER_tumor,GGNBP2,NUFIP2,0.1546831429004669
ER_tumor,VGLL4,MAP1LC3A,0.1545379608869552
ER_tumor,RAB6A,PRPF4B,0.1544537544250488
ER_tumor,FEZ2,MPRIP,0.1543101817369461
ER_tumor,WDR55,PPAN,0.1542789787054062
ER_tumor,RAB21,UBL3,0.1541864275932312
ER_tumor,SETD5,PKN2,0.154172196984291
ER_tumor,TAF7,CCDC59,0.154164433479309
ER_tumor,SERINC5,SLC11A2,0.1541632264852523
ER_tumor,ENAH,APP,0.1541362851858139
ER_tumor,ERBIN,LUC7L,0.1540793031454086
ER_tumor,USP8,NR1H2,0.1540032774209976
ER_tumor,CNOT9,CBFB,0.1539615541696548
ER_tumor,ELF2,ATP13A3,0.1539151072502136
ER_tumor,SDHA,TRIM4,0.1538218557834625
ER_tumor,POGZ,ATF7IP,0.1534838229417801
ER_tumor,SAMM50,TINF2,0.1534288674592971
ER_tumor,CDC37,MAPK1IP1L,0.1534177213907241
ER_tumor,IPO9,MARF1,0.1533107012510299
ER_tumor,PPP2R5E,PTEN,0.1532824039459228
ER_tumor,ZNF207,PSMC4,0.1532741785049438
ER_tumor,GGNBP2,ISY1,0.1532688587903976
ER_tumor,IFITM2,IFITM3,0.1531837880611419
ER_tumor,MARCH6,DNAJC3,0.153014600276947
ER_tumor,ATRX,PHIP,0.1529939621686935
ER_tumor,KPNA4,IDH1,0.1528748124837875
ER_tumor,TPR,SMC1A,0.1527119427919387
ER_tumor,ATXN3,MARF1,0.1525747179985046
ER_tumor,BDP1,JAK1,0.1525624245405197
ER_tumor,PLEKHA1,TMEM43,0.1525058001279831
ER_tumor,USP9X,PPP3CB,0.1524956077337265
ER_tumor,ACTN4,WAC,0.1523889005184173
ER_tumor,MCFD2,NQO2,0.152217149734497
ER_tumor,PNISR,SF3B1,0.1521652191877365
ER_tumor,SVBP,EWSR1,0.1518100649118423
ER_tumor,WDR1,CHD4,0.1517801433801651
ER_tumor,NBPF14,ABCD4,0.1515120565891266
ER_tumor,SYF2,KARS,0.1514752358198166
ER_tumor,MED10,MCL1,0.151475042104721
ER_tumor,IST1,YBEY,0.1512987315654754
ER_tumor,ZADH2,NRDE2,0.1511138975620269
ER_tumor,ZNF207,SRSF8,0.1510594487190246
ER_tumor,MAP3K2,KIAA2026,0.150968536734581
ER_tumor,NEMF,TRNAU1AP,0.1508422791957855
ER_tumor,STAMBP,GAPVD1,0.1506703197956085
ER_tumor,TMEM127,NEK9,0.1506196856498718
ER_tumor,RAB21,BBX,0.1505422294139862
ER_tumor,SLC25A29,YPEL2,0.1505151093006134
ER_tumor,DYNC1I2,TMEM30A,0.1504407525062561
ER_tumor,UBE2H,GOPC,0.1504313945770263
ER_tumor,MAP1LC3B,PPP1R2,0.150399848818779
ER_tumor,LRPAP1,CCDC107,0.1503894031047821
ER_tumor,RAF1,EEA1,0.1503133475780487
ER_tumor,VPS53,MZF1,0.1502999514341354
ER_tumor,DNAJC15,LSM10,0.1502759307622909
ER_tumor,SDF4,RBM22,0.150270015001297
ER_tumor,INTS11,GMPR2,0.15018230676651
ER_tumor,ZNF106,KPNA4,0.1501534730195999
ER_tumor,C21orf2,SETD5,0.150112047791481
ER_tumor,ACTN4,CD59,0.1501073241233825
ER_tumor,CCNL2,REST,0.1497976630926132
ER_tumor,RNF115,PPP4R3A,0.1497574150562286
ER_tumor,GATAD2B,BFAR,0.1497517228126526
ER_tumor,ZNRD1,LRPPRC,0.1497514396905899
ER_tumor,TNKS2,YTHDF3,0.1496645957231521
ER_tumor,NUDT3,LIMA1,0.1496358513832092
ER_tumor,PNISR,SCAF11,0.1496074199676513
ER_tumor,TJP1,TNKS1BP1,0.1494897902011871
ER_tumor,ZNF518A,BBX,0.1494763642549514
ER_tumor,CAPZB,ACTB,0.1493484675884246
ER_tumor,DERL1,DPP7,0.1493168473243713
ER_tumor,D2HGDH,MARF1,0.1492839604616165
ER_tumor,DHX36,SERTAD1,0.1492186039686203
ER_tumor,TAF1D,NEU1,0.1491127014160156
ER_tumor,LUC7L2,EIF2S1,0.1490715593099594
ER_tumor,HNRNPR,U2AF2,0.148981288075447
ER_tumor,PKN2,MUM1,0.1489041447639465
ER_tumor,ENAH,NOTCH3,0.1488555371761322
ER_tumor,POP4,TMEM60,0.148836612701416
ER_tumor,SYF2,RNMT,0.14876089990139
ER_tumor,SETD5,NFYC,0.1486589163541793
ER_tumor,OS9,TRAM1,0.1485894471406936
ER_tumor,PRRC2B,RUFY1,0.1483737975358963
ER_tumor,SDHA,PWP1,0.148201584815979
ER_tumor,SCNM1,THEM4,0.1481983810663223
ER_tumor,MARK3,PPP2R5E,0.1481139510869979
ER_tumor,PDHB,ITGB1BP1,0.1480710357427597
ER_tumor,SF3A1,ATF7IP,0.148049384355545
ER_tumor,LPP,MAP1LC3A,0.1479556113481521
ER_tumor,ATG13,ZRANB1,0.1476899832487106
ER_tumor,HLA-DRA,CD74,0.1475919932126999
ER_tumor,ACTN4,SRSF4,0.1473802328109741
ER_tumor,SRRM1,DCTN6,0.1472747921943664
ER_tumor,NUFIP2,ATP13A3,0.1472643613815307
ER_tumor,BDP1,AQR,0.1472627222537994
ER_tumor,ZNF518A,POP4,0.1472303718328476
ER_tumor,SHOC2,YME1L1,0.1472195535898208
ER_tumor,TNKS2,NUFIP2,0.1472117304801941
ER_tumor,DNAJC15,SEC13,0.1470517963171005
ER_tumor,ZRANB2,CNIH1,0.1468625515699386
ER_tumor,UBE2G2,MAP2K2,0.1467673927545547
ER_tumor,PPP6R3,MAP2K2,0.1467610299587249
ER_tumor,DHX36,STT3B,0.1466040760278701
ER_tumor,DMAP1,ZNF791,0.1464729309082031
ER_tumor,NSUN5,AQR,0.146329790353775
ER_tumor,TPR,YME1L1,0.1461154371500015
ER_tumor,SSR4,SDF2L1,0.1461045145988464
ER_tumor,RBM26,MIA3,0.1460467129945755
ER_tumor,ARID1B,TNRC6B,0.1459564566612243
ER_tumor,WAC,SERINC3,0.1459521502256393
ER_tumor,TERF2IP,GCC2,0.1459143161773681
ER_tumor,PRPF40A,CNPPD1,0.1458872258663177
ER_tumor,NIFK,CUL3,0.1458635777235031
ER_tumor,PPAN,ZBTB43,0.1457740068435669
ER_tumor,ADH5,KPNA4,0.1457699835300445
ER_tumor,POGZ,BHLHE40,0.1457612812519073
ER_tumor,PUM2,GATAD1,0.1457303762435913
ER_tumor,NSRP1,TRIM56,0.1456687003374099
ER_tumor,KDM2A,VPS36,0.1456533074378967
ER_tumor,FLNA,CYB5R3,0.1454550772905349
ER_tumor,SRRM1,TM9SF3,0.1453971415758133
ER_tumor,PWP1,IST1,0.1453735679388046
ER_tumor,GOPC,PHIP,0.1453629732131958
ER_tumor,VGLL4,MPRIP,0.1452061086893081
ER_tumor,RDX,TBRG1,0.145169124007225
ER_tumor,ATF7IP,UBR4,0.1448938846588134
ER_tumor,C22orf39,SNRNP40,0.1448799073696136
ER_tumor,MRPL54,POP5,0.1448729634284973
ER_tumor,MCL1,SRSF8,0.1448240727186203
ER_tumor,ILF3,FBXW5,0.1446947306394577
ER_tumor,NUDCD3,C1orf56,0.144566923379898
ER_tumor,NKAP,ZBTB8OS,0.1445389240980148
ER_tumor,C16orf72,UFL1,0.1443353146314621
ER_tumor,LUC7L2,POP4,0.1441469192504882
ER_tumor,SMARCB1,SECISBP2,0.1441356539726257
ER_tumor,ARMCX3,GOPC,0.144132912158966
ER_tumor,PHF20,PPM1A,0.1441110521554947
ER_tumor,MED10,GOPC,0.1439884603023529
ER_tumor,SUCLA2,LUC7L,0.1439807116985321
ER_tumor,WDR43,SCNM1,0.1439208686351776
ER_tumor,TTC1,SNRPB2,0.1439201086759567
ER_tumor,CELF1,PPP2R5E,0.1438898742198944
ER_tumor,IAH1,SECISBP2,0.1438210904598236
ER_tumor,KDSR,CSRP1,0.1437710374593734
ER_tumor,PTPN12,GALNT10,0.1437488496303558
ER_tumor,USP16,MRPS6,0.1436588168144226
ER_tumor,DYNC1I2,ZC3H13,0.1436531543731689
ER_tumor,KRAS,IL6ST,0.1435404568910598
ER_tumor,PFDN1,BHLHE40,0.1435155719518661
ER_tumor,PMP22,RIN2,0.1435127407312393
ER_tumor,TAF1D,NKAP,0.1433934569358825
ER_tumor,DNAJC15,CDC37,0.1432829201221466
ER_tumor,CCNL1,SARAF,0.143235296010971
ER_tumor,ZNRD1,JAK1,0.1432307809591293
ER_tumor,RNF13,DICER1,0.1431538462638855
ER_tumor,TEX261,RAB35,0.1430367231369018
ER_tumor,PRRC2B,CTNNBL1,0.1429596990346908
ER_tumor,GATAD1,NBAS,0.142710268497467
ER_tumor,NASP,ORMDL1,0.1426810324192047
ER_tumor,SETD5,BHLHE40,0.1425938755273819
ER_tumor,SAMM50,FNTA,0.1425575315952301
ER_tumor,BMPR2,LTBP4,0.1424243003129959
ER_tumor,RAB3GAP2,COPS2,0.1423271000385284
ER_tumor,KIAA1217,VWA1,0.1422455757856369
ER_tumor,PTPN12,NRIP1,0.1422080099582672
ER_tumor,CWC25,YAF2,0.1421665251255035
ER_tumor,PNN,BAZ1B,0.1421467214822769
ER_tumor,TCTN3,TMEM189,0.1421191692352295
ER_tumor,CEBPZ,SMAP1,0.1421075910329818
ER_tumor,BDP1,LRPPRC,0.142078548669815
ER_tumor,CTNNA1,CHURC1,0.1420744359493255
ER_tumor,WDR43,POP4,0.142046719789505
ER_tumor,RAB6A,GIGYF2,0.1419981867074966
ER_tumor,MAP1LC3A,PMP22,0.1419741064310073
ER_tumor,ATXN3,MLLT10,0.1418946385383606
ER_tumor,XPA,HADHA,0.1418603211641311
ER_tumor,MED10,PHIP,0.1418332010507583
ER_tumor,PMF1,IDH2,0.1417832523584365
ER_tumor,NCOA2,IREB2,0.1417233496904373
ER_tumor,C16orf72,SPSB3,0.1416383236646652
ER_tumor,USP9X,ATRX,0.1415912359952926
ER_tumor,TJP1,SVIL,0.1415433138608932
ER_tumor,NEU1,NKAP,0.1414641737937927
ER_tumor,FRG1,YME1L1,0.1414220482110977
ER_tumor,IL13RA1,PLEKHA1,0.1413790136575698
ER_tumor,TAF1D,MCFD2,0.141349658370018
ER_tumor,FRG1,STT3A,0.141345664858818
ER_tumor,PSMC1,CNPPD1,0.141318529844284
ER_tumor,STRN3,VPS26A,0.1413169503211975
ER_tumor,GABBR1,RYK,0.141268104314804
ER_tumor,NFYC,TRIM4,0.1412389576435089
ER_tumor,ACAP2,AQR,0.1411978304386139
ER_tumor,CEBPZ,CAST,0.1411057859659195
ER_tumor,PMP22,TNFRSF1A,0.1411017924547195
ER_tumor,PHF20,TLE3,0.1410054564476013
ER_tumor,SUZ12,PHF20,0.1409340947866439
ER_tumor,EIF2S1,HPS1,0.1408935189247131
ER_tumor,SUPT16H,SNAPC3,0.1408003717660904
ER_tumor,ZADH2,IPO9,0.1407814025878906
ER_tumor,ACTN4,TMEM30A,0.140726238489151
ER_tumor,MED10,ARMCX3,0.1407168060541153
ER_tumor,SZRD1,CACYBP,0.1407101452350616
ER_tumor,HSPA1A,HSPA1B,0.1407072842121124
ER_tumor,MAP3K2,IWS1,0.1407060772180557
ER_tumor,MCL1,USP9X,0.1406681537628173
ER_tumor,NEU1,TMEM126A,0.1406676918268203
ER_tumor,CEBPZ,TMEM30A,0.1404107213020324
ER_tumor,TTC1,CDC37,0.140404999256134
ER_tumor,KIAA1217,APP,0.1403908729553222
ER_tumor,SART1,E2F4,0.1402685195207595
ER_tumor,NUDT3,PDCD11,0.1402657479047775
ER_tumor,MAPKAP1,RB1,0.140258640050888
ER_tumor,MITD1,CREB1,0.1401835978031158
ER_tumor,LSM10,CCDC167,0.1401814669370651
ER_tumor,CTDSP1,XPO6,0.1401571333408355
ER_tumor,TCTN3,BBX,0.1400821357965469
ER_tumor,MRPL54,TM2D1,0.1400755941867828
ER_tumor,CHD1,HBP1,0.140007808804512
ER_tumor,PPP1R10,PHIP,0.1400055140256881
ER_tumor,URM1,HEXA,0.1396590918302536
ER_tumor,TSC2,MLLT6,0.1393535435199737
ER_tumor,PDK2,SUGP1,0.1392312198877334
ER_tumor,ACAP2,TM2D3,0.1392004489898681
ER_tumor,ZFX,ZRANB2,0.1391238272190094
ER_tumor,SUPT16H,IWS1,0.1389836966991424
ER_tumor,SUPT16H,LETM1,0.1389776617288589
ER_tumor,LSM8,LRPPRC,0.1389699727296829
ER_tumor,REV1,LUC7L,0.138965219259262
ER_tumor,ARID1B,PKN2,0.1389041692018509
ER_tumor,ZFP36,FOS,0.1388534605503082
ER_tumor,TMEM30A,TMEM248,0.138753741979599
ER_tumor,RBM17,CHD4,0.1387306451797485
ER_tumor,SRSF4,WAC,0.138725072145462
ER_tumor,TRAM1,ARF4,0.1387035399675369
ER_tumor,ARID1B,ESF1,0.1385723650455474
ER_tumor,TRAPPC4,CHERP,0.1385688185691833
ER_tumor,MARCH6,SPSB3,0.138556957244873
ER_tumor,BMPR2,RIN2,0.1383194029331207
ER_tumor,NKAP,MCFD2,0.1382858157157898
ER_tumor,TMEM126A,MCFD2,0.1382355988025665
ER_tumor,CYCS,PSMA4,0.1381687521934509
ER_tumor,MCL1,TCOF1,0.1381074786186218
ER_tumor,RBM6,TM2D3,0.1380570530891418
ER_tumor,DYNC1I2,LEPROT,0.137967050075531
ER_tumor,SLC35B3,XPOT,0.1378280073404312
ER_tumor,TERF1,DNASE2,0.1378231197595596
ER_tumor,MED10,PRPF4B,0.1377787739038467
ER_tumor,HPS1,IVNS1ABP,0.137620523571968
ER_tumor,HPS1,PTDSS1,0.1375468224287033
ER_tumor,SUCLA2,TMOD3,0.137477308511734
ER_tumor,C1orf56,CCND3,0.1372976154088974
ER_tumor,SRRM1,SIKE1,0.1372342705726623
ER_tumor,U2AF2,FRG1,0.1370957642793655
ER_tumor,POGZ,SLC35F6,0.1370175331830978
ER_tumor,RAB6A,MCL1,0.13699272274971
ER_tumor,IFT20,GIGYF2,0.1369564831256866
ER_tumor,PPHLN1,WDR1,0.1368432790040969
ER_tumor,LPP,CNN3,0.1368185877799987
ER_tumor,MAGI1,LRP6,0.1368139088153839
ER_tumor,CHURC1,TRIM33,0.1368121951818466
ER_tumor,PNISR,MPHOSPH8,0.1367000043392181
ER_tumor,GON4L,SNAPC3,0.1366744488477707
ER_tumor,TMEM30A,CAST,0.1366719305515289
ER_tumor,C1orf123,DNAJA2,0.1366389095783233
ER_tumor,PPP1R10,ZRANB2,0.1366119235754013
ER_tumor,HPS1,HMGXB3,0.1365536451339721
ER_tumor,CDK13,FNBP4,0.1364846974611282
ER_tumor,PMPCA,ATF7IP,0.1364839822053909
ER_tumor,HNRNPH3,SMAP1,0.1364774256944656
ER_tumor,ZNF106,PPP2R5E,0.1363966614007949
ER_tumor,CDC37,CCDC107,0.1363573223352432
ER_tumor,SMC1A,C22orf39,0.1362262964248657
ER_tumor,SECISBP2,GIGYF2,0.1361711323261261
