gene,weighted_degree,degree
PPIP5K2,0.4111863374710083,2
TIA1,0.4097846746444702,2
SRGN,0.406754732131958,2
OGT,0.404403492808342,2
TSHZ2,0.4042258858680725,2
PHF2,0.40385545790195465,2
NRP1,0.40341734886169434,2
CTSH,0.40255826711654663,2
GATAD2B,0.40116387605667114,2
PPP2R3A,0.4004773944616318,2
CHI3L2,0.39980676770210266,2
SEC14L1,0.3972322791814804,2
RASEF,0.3952685445547104,2
STOM,0.3934467285871506,2
CALD1,0.39326614141464233,2
ADRB2,0.39277052879333496,2
SDC2,0.39229393005371094,2
ASRGL1,0.39069215953350067,2
ACTN1,0.3904336988925934,1
NINJ1,0.3903610110282898,2
S100A4,0.3901376277208328,2
IPMK,0.3899175226688385,2
SERPINE1,0.3879876136779785,2
IGFBP5,0.3843876123428345,2
TMEM70,0.38390861451625824,2
TMCC3,0.3837033659219742,2
THAP5,0.38367800414562225,2
FAM241A,0.38280484080314636,2
CEP85L,0.38272295892238617,2
SLC12A6,0.3822379857301712,2
FBXO2,0.38177040219306946,2
KIAA1109,0.37988658249378204,2
GNPTAB,0.3782200217247009,2
ESCO1,0.37814031541347504,2
AXL,0.3774108439683914,2
AKAP12,0.37541161477565765,2
RUNX1,0.3751317113637924,2
PRPS2,0.3745237737894058,2
HSPA6,0.3732740879058838,2
DMD,0.37224017083644867,2
B2M,0.3714514374732971,2
ZBTB21,0.37131838500499725,2
ZBTB2,0.3693901598453522,2
ARMCX3,0.3691064119338989,2
IFFO2,0.3674357235431671,2
MUC1,0.36743052303791046,2
OAF,0.3667905926704407,2
COL18A1,0.36670704185962677,2
IGF2R,0.3659435510635376,2
CSRP2,0.36578746140003204,2
B3GNT2,0.3651077002286911,2
MEF2D,0.36504262685775757,2
ZBED5,0.3650140017271042,2
A4GALT,0.3649124652147293,2
SPTBN1,0.3637021631002426,2
SNRK,0.3632953464984894,2
DAB2,0.36312761902809143,2
SH3KBP1,0.3617771714925766,2
ADD3,0.3613411486148834,1
MT-ND3,0.36031705141067505,1
KANK1,0.36004355549812317,2
EHD4,0.35968054831027985,2
TNS1,0.3592730462551117,2
MACC1,0.35912804305553436,2
SP140L,0.3578799217939377,2
CD83,0.3565068989992142,2
GLA,0.35562828183174133,2
HLA-DMA,0.355337917804718,2
AP1S2,0.3539193719625473,2
KLF5,0.35335707664489746,1
MXD1,0.35247135162353516,1
FNBP1,0.35247135162353516,1
SLC38A1,0.3523421585559845,2
PHLDB1,0.35202525556087494,2
EXOC8,0.35171350836753845,2
DENND4C,0.3514883518218994,2
S100A6,0.35119767487049103,2
CDKN1A,0.35079124569892883,1
RNASE1,0.35055582225322723,2
ZBTB10,0.34814485907554626,2
TMEM204,0.3475484400987625,2
RASSF8-AS1,0.3463251441717148,2
ADNP2,0.34621915221214294,2
DNMBP,0.3457946479320526,2
FEM1C,0.3454939126968384,2
RND3,0.34469619393348694,2
SYVN1,0.3444362133741379,2
TDP2,0.3433029502630234,2
ZNF331,0.341983437538147,2
SEC23A,0.3412569761276245,2
SEPT11,0.34116852283477783,2
ACSL4,0.3386654108762741,2
ZNF354A,0.33641719818115234,1
TPP1,0.33575674891471863,1
BTG2,0.335526704788208,2
GCLC,0.33548229932785034,2
EZR,0.33538904786109924,2
SLC7A2,0.3332473486661911,2
PNP,0.3315611779689789,1
PHACTR2,0.33121640980243683,2
COLGALT1,0.3262420892715454,2
LBH,0.32390186190605164,1
STEAP1,0.32183516025543213,1
STEAP2,0.32183516025543213,1
KAT6A,0.3181368410587311,1
KDM2A,0.3181368410587311,1
