condition,source_conditions,gene,weighted_degree,degree
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,NOP14,0.1692351996898651,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,C21ORF91,0.1686628609895706,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RNF4,0.1686628609895706,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ANKRA2,0.1680935174226761,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CALCOCO1,0.1680935174226761,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,FAM208A,0.1673098802566528,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,JADE1,0.1670085191726684,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SNRK,0.1646113395690918,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AQP3,0.1639242619276046,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,LMCD1,0.163031592965126,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,BCAS4,0.1613333523273468,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PLK3,0.1601088345050811,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,GADD45B,0.1601088345050811,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MLLT6,0.1595737785100937,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,KANSL1,0.1595737785100937,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TTF1,0.1582758575677871,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SLC4A7,0.1582758575677871,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MLLT3,0.1579420417547226,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TRAF3IP3,0.1575067341327667,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CASP8,0.1574815064668655,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AZGP1,0.1569401770830154,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,INPP5E,0.1560253649950027,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF92,0.1559594571590423,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PHLDA2,0.1556173115968704,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RHOF,0.1533087491989135,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,S100A6,0.1531757712364196,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,KDM4C,0.1529141515493393,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MINDY2,0.1524924635887146,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SIRT1,0.1515870541334152,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CDK11B,0.1511758714914322,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TLK1,0.1511758714914322,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RFFL,0.150851622223854,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF669,0.150851622223854,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CASK,0.1507722735404968,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,HIF1A,0.1500823497772216,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,NAMPT,0.1500823497772216,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TOE1,0.1494039744138717,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,DST,0.1478900909423828,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,WHRN,0.1473286151885986,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PRIM1,0.1453619301319122,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,LIX1L,0.1430689096450805,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MPRIP,0.1426956057548523,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MAP4K4,0.1426956057548523,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,STRADA,0.1417219489812851,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,DNAJB4,0.1396275013685226,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,INTS6L,0.1393232941627502,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SYNM,0.1389492750167846,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ACTG2,0.1389492750167846,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MAP3K1,0.1379526108503341,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,IRF2BPL,0.1377671211957931,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,FTL,0.1371194571256637,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PKN1,0.1369225829839706,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,HIST1H4C,0.1365953683853149,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,KPNA5,0.1363770812749862,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SC5D,0.1357365250587463,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZMYM5,0.1357365250587463,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,GNA13,0.1354910582304,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,NDRG2,0.1348635107278823,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,EPB41,0.1337971091270446,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SLC41A1,0.1332373619079589,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ERRFI1,0.13300821185112,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CPM,0.131050556898117,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AP1S2,0.131050556898117,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MPHOSPH9,0.1307843625545501,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ATP6V0A2,0.1307843625545501,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MEF2D,0.13047756254673,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,NFKBID,0.1301498860120773,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,LMNB1,0.1295425444841385,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZCCHC2,0.1287370175123214,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SCAPER,0.1285816580057144,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SEPT1,0.1281135529279709,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RAP2C,0.1269450336694717,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PALMD,0.126897931098938,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ARAP1,0.1264480203390121,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ADCY3,0.1264480203390121,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MRPL1,0.1263466775417328,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SPTY2D1,0.1263466775417328,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,LYSMD3,0.1263341158628463,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,COG4,0.1245535314083099,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,GM2A,0.1245086789131164,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ID3,0.124427780508995,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF331,0.1242907270789146,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PIK3IP1,0.1242907270789146,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PSD4,0.1237018555402755,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SERPINE2,0.1236236244440078,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MARCKS,0.1231067478656768,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RNF113A,0.1227218434214592,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ATM,0.1227218434214592,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,LAT,0.1221072450280189,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,EXOC6,0.1217611879110336,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,IDS,0.120136022567749,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZFP36L2,0.120136022567749,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CERS5,0.1199557110667228,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF138,0.1197199448943138,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CSKMT,0.1194985955953598,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TXNIP,0.1192908436059951,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ABCA1,0.1191236674785614,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF785,0.1188794448971748,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,GOLGA8A,0.1187912747263908,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CTSZ,0.1187785193324089,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RBP1,0.1184560358524322,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CDK13,0.1181574240326881,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PIBF1,0.1179216131567955,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF91,0.1179216131567955,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,DOCK9,0.1175731867551803,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PODXL,0.1175731867551803,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNRF1,0.1162540987133979,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MX1,0.1159522160887718,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,USP51,0.1153577715158462,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,USP15,0.1152591183781623,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ARHGAP18,0.1150681525468826,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF493,0.115056574344635,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,KLF12,0.1149127483367919,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ARL4A,0.1146362945437431,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,EHD4,0.1146362945437431,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CELF2,0.1142401993274688,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AL121944.1,0.1133358851075172,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SFRP1,0.113271951675415,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RORA,0.1131219714879989,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,USP12,0.1129415780305862,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF296,0.1128076091408729,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CARNMT1,0.1126951426267623,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SOCS4,0.1126951426267623,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,GAK,0.1126653626561164,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,CDC42SE1,0.1124911233782768,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,C1ORF56,0.1124911233782768,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MED6,0.1123760789632797,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZNF280D,0.1121088191866874,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,STAT2,0.1119705736637115,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,KLF2,0.1118328645825386,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,PITPNM1,0.1118075475096702,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,MFHAS1,0.1114972531795501,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,NEK7,0.1114972531795501,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ITFG2,0.1113140657544136,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,SERPINF1,0.1112377494573593,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ANKRD52,0.1109812557697296,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,TRDMT1,0.1109812557697296,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ESCO1,0.1105815693736076,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AL136295.5,0.1104881167411804,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,EMP3,0.1103062480688095,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ORAI1,0.1101215928792953,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ABHD13,0.1099125668406486,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RSBN1,0.1099090203642845,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,C12ORF65,0.1099090203642845,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,RNF19A,0.109800174832344,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,ZZEF1,0.1097605302929878,1
Triple_negative_tumor__plus__Triple_negative_BRCA1_tumor,Triple_negative_tumor | Triple_negative_BRCA1_tumor,AQR,0.1095438748598098,1
